Extraction_Date,ord_week_nmb,Site_Name,TCIN,Product_ID,,Product_Name,Regular_price,Regular_Price_Range,Shipping,disc_perc,markdown_price,final_price,Product_Description,availability,additional_information,price_promo,Unique_Key
22-07-2013,34,Amazon,11285635,B002DZ097Y,0,NCAA Florida Gators Fashion Tote,18.43,n/a,5.22,0,18.43,18.43,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,You Save: $1.52 (8%),34 B002DZ097Y
22-07-2013,34,Amazon,11285641,B002DZ896W,0,NCAA Wake Forest Demon Deacons Fashion Tote,19.95,n/a,5.34,0,0,19.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,n/a,34 B002DZ896W
22-07-2013,34,Amazon,13829653,B002HU27UW,0,"Cocoon CPG10BK GRID-IT Organizer, 12 x 8 Inch, Black",18.49,n/a,7,0,18.49,18.49,"The Ultimate Organizer! The Grid-It system provides endless configurations for your digital devices and personal effects. Conveniently sized for your current laptop bag or travel case, you will save time on the go by easily finding what you need. GRID-IT! is the most versatile organization system available. With a rubberized woven elastic object retention system for gadget organization you'll have endless configurations to hold items firmly in place. Intelligent, functional design is at the heart of each and every Cocoon bag and case. Our concept was to create a place where the technological extensions of our lives and work could be kept safe and organized; this is design with a purpose. Cocoon represents a transformational place in which digital darlings and techno toys metamorph from mere mechanical shells into beings reflective of who we are and what we do. These bags are made to protect and safely transport our most precious virtual cargo as we navigate the real world. Wrapped up i",Yes,& FREE Shipping on orders over $25.,You Save: $1.50 (8%),34 B002HU27UW
22-07-2013,34,Amazon,13829652,B002HU9LJC,0,"Cocoon GRID-IT! Organizer, Small (CPG5BK)",14.27,n/a,5.19,0,14.27,14.27,"The Ultimate Organizer! The Grid-It system provides endless configurations for your digital devices and personal effects. Conveniently sized for your current laptop bag or travel case, you will save time on the go by easily finding what you need. GRID-IT! is the most versatile organization system available. With a rubberized woven elastic object retention system for gadget organization you'll have endless configurations to hold items firmly in place. Intelligent, functional design is at the heart of each and every Cocoon bag and case. Our concept was to create a place where the technological extensions of our lives and work could be kept safe and organized; this is design with a purpose. Cocoon represents a transformational place in which digital darlings and techno toys metamorph from mere mechanical shells into beings reflective of who we are and what we do. These bags are made to protect and safely transport our most precious virtual cargo as we navigate the real world. Wrapped up i",Yes,& FREE Shipping on orders over $25.,You Save: $0.72 (5%),34 B002HU9LJC
22-07-2013,34,Amazon,14112229,B002IYDX3W,0,"SOLO Sterling Rolling 15.4"" Laptop Overnighter",51.17,n/a,0,0,51.17,51.17,n/a,Yes,& FREE Shipping.,You Save: $28.82 (36%),34 B002IYDX3W
22-07-2013,34,Amazon,11458033,B002L1L46A,0,Leatherbay Flip Top Wallet,28.45,n/a,0,0,28.45,28.45,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.50 (5%),34 B002L1L46A
22-07-2013,34,Amazon,13535402,B002MHW4MG,0,Travel Smart by Conair 1200 WATT Silver Folding Hair Dry,18.88,n/a,5.46,0,18.88,18.88,"Travel smart 1200 watt folding travel hair dryer is the solution to your hair styling issues when traveling. its lightweight design and folding handle makes it compact enough for travel and it features dual voltage power so you can take it just about anywhere. complete with 2 heat settings and a 5' cord, you can bring the salon to your hotel or wherever you travel to.",Yes,($18.88 / counts) & FREE Shipping on orders over $25.,You Save: $6.11 (24%),34 B002MHW4MG
22-07-2013,34,Amazon,12404369,B002MV26V6,0,Rockland Luggage Four-Piece Luggage Set,99.42,n/a,0,0,99.42,99.42,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.57 (59%),34 B002MV26V6
22-07-2013,34,Amazon,12404371,B002MVGEUA,0,"Rockland Luggage Rolling 22"" Duffle Bag",30.99,n/a,0,0,30.99,30.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.01 (55%),34 B002MVGEUA
22-07-2013,34,Amazon,12403909,B002MVGJNM,0,Rockland Luggage 22 Inch Rolling Duffle Bag,29.99,n/a,0,0,29.99,29.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.01 (57%),34 B002MVGJNM
22-07-2013,34,Amazon,11457908,B002ONBRIA,0,Leatherbay Downtown Messenger Bag,66.77,n/a,0,0,66.77,66.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $33.18 (33%),34 B002ONBRIA
22-07-2013,34,Amazon,11457969,B002ONBSP2,0,Leatherbay Double Fold Leather Wallet,32.49,n/a,0,0,32.49,32.49,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $17.46 (35%),34 B002ONBSP2
22-07-2013,34,Amazon,11457889,B002ONBSRA,0,Leatherbay Tri Fold Leather Wallet,42.77,n/a,0,0,42.77,42.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $17.18 (29%),34 B002ONBSRA
22-07-2013,34,Amazon,11457886,B002ONBSXY,0,Leatherbay Women's Croc-Embossed Accordion Wallet,56.99,n/a,0,0,56.99,56.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $27.96 (33%),34 B002ONBSXY
22-07-2013,34,Amazon,11458138,B002ONBSYS,0,Leatherbay Women'S Flip Top Sleek Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%),34 B002ONBSYS
22-07-2013,34,Amazon,11457966,B002ONBT0G,0,Leatherbay Classic Bi-Fold Wallet,30.76,n/a,0,0,30.76,30.76,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $9.19 (23%),34 B002ONBT0G
22-07-2013,34,Amazon,14496856,B002Q4V16A,0,Lewis N. Clark Folding Luggage Cart,25.97,n/a,0,0,25.97,25.97,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.02 (7%),34 B002Q4V16A
22-07-2013,34,Amazon,11744563,B002R29EVU,0,"Sumdex Fashion 16"" Laptop Tote",63.81,n/a,0,0,63.81,63.81,n/a,Yes,& FREE Shipping.,You Save: $71.14 (53%),34 B002R29EVU
22-07-2013,34,Amazon,10903748,B002TCGJIY,0,Heys CompuEZ Case,127.48,n/a,0,0,127.48,127.48,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $212.52 (63%),34 B002TCGJIY
22-07-2013,34,Amazon,14508433,B002TI7752,0,Rockland Luggage Four-Piece Luggage Set,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%),34 B002TI7752
22-07-2013,34,Amazon,13464260,B002TQYV76,0,"SOLO Ladies 16"" Laptop Tote",27.16,n/a,0,0,27.16,27.16,n/a,Yes,& FREE Shipping.,You Save: $17.83 (40%),34 B002TQYV76
22-07-2013,34,Amazon,12250011,B002U5CVC8,0,Sumdex DSLR Camera/Notebook Backpack,50.84,n/a,0,0,50.84,50.84,n/a,Yes,& FREE Shipping.,You Save: $49.11 (49%),34 B002U5CVC8
22-07-2013,34,Amazon,11878083,B002UO8XJO,0,Rockland Luggage Celebrity 3 Piece Luggage Set,160,n/a,0,0,160,160,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $320.00 (67%),34 B002UO8XJO
22-07-2013,34,Amazon,11906638,B002VP6O9I,0,Travel Select Amsterdam Business Rolling Garment Bag,46.68,n/a,0,0,46.68,46.68,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $13.31 (22%),34 B002VP6O9I
22-07-2013,34,Amazon,11906983,B002VQ7VY4,0,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,63.77,n/a,0,0,63.77,63.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $136.22 (68%),34 B002VQ7VY4
22-07-2013,34,Amazon,14496853,B002VS8H3G,1,humangear GoToob 3 Ounce (3 pack) Travel Bottle,20.24,16,4.98,0,20.24,20.24,n/a,Yes,n/a,$4.71(19%),34 B002VS8H3G
22-07-2013,34,Amazon,14496867,B002VS8H3G,0,humangear GoToob 3 Ounce (3 pack) Travel Bottle,20.24,16,4.98,0,20.24,20.24,n/a,Yes,n/a,$4.71(19%),34 B002VS8H3G
22-07-2013,34,Amazon,12046473,B002XKS19C,0,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%),34 B002XKS19C
22-07-2013,34,Amazon,12046481,B002XKU0KK,0,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%),34 B002XKU0KK
22-07-2013,34,Amazon,12046484,B002XKU0MS,0,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%),34 B002XKU0MS
22-07-2013,34,Amazon,12403907,B00363PRHO,0,"Rockland Luggage Rolling 22"" Duffle Bag",29.55,n/a,0,0,29.55,29.55,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.45 (57%),34 B00363PRHO
22-07-2013,34,Amazon,12193963,B00363RSUI,0,Rockland Luggage Four-Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),34 B00363RSUI
22-07-2013,34,Amazon,12193965,B00363TU54,0,Rockland Luggage Four-Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),34 B00363TU54
22-07-2013,34,Amazon,12193968,B00363TU5E,0,"Rockland Luggage Rolling 22"" Duffle Bag",29.55,n/a,0,0,29.55,29.55,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.45 (57%),34 B00363TU5E
22-07-2013,34,Amazon,12193970,B00363V3K4,0,Rockland Luggage Four-Piece Luggage Set,99.42,n/a,0,0,99.42,99.42,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.57 (59%),34 B00363V3K4
22-07-2013,34,Amazon,12193967,B00363WXIA,0,"Rockland Luggage Rolling 22"" Duffle Bag",27.35,n/a,0,0,27.35,27.35,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $41.65 (60%),34 B00363WXIA
22-07-2013,34,Amazon,12403905,B003AJR7D6,0,"Rockland Luggage Rolling 22"" Duffle Bag",29.55,n/a,0,0,29.55,29.55,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $39.45 (57%),34 B003AJR7D6
22-07-2013,34,Amazon,14496865,B003EM3D6E,0,Lewis N. Clark Tsa Lockdown Triple Security Cable Lock,12.18,n/a,4.98,0,12.18,12.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.81 (6%),34 B003EM3D6E
22-07-2013,34,Amazon,12333491,B003EZSEU6,0,Rockland Luggage 30 Inch Rolling Duffle?Bag,40.77,n/a,0,0,40.77,40.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $48.23 (54%),34 B003EZSEU6
22-07-2013,34,Amazon,12333496,B003EZSF3C,0,Rockland Luggage Dot 4 Piece Luggage Set,102.99,n/a,0,0,102.99,102.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $137.00 (57%),34 B003EZSF3C
22-07-2013,34,Amazon,12333497,B003EZW4JI,0,Rockland Luggage 30 Inch Rolling Duffle?Bag,40.54,n/a,0,0,0,40.54,n/a,Yes,n/a,n/a,34 B003EZW4JI
22-07-2013,34,Amazon,12333617,B003EZW8HQ,0,Rockland Luggage 40 Inch Rolling Duffle Bag,53.99,n/a,0,0,53.99,53.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $55.01 (50%),34 B003EZW8HQ
22-07-2013,34,Amazon,12333618,B003EZW8IU,0,Rockland Luggage Dot 4 Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),34 B003EZW8IU
22-07-2013,34,Amazon,12333492,B003EZXP00,0,Rockland Luggage 30 Inch Rolling Duffle?Bag,33.14,n/a,0,0,33.14,33.14,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $55.86 (63%),34 B003EZXP00
22-07-2013,34,Amazon,12333495,B003EZXP5U,0,Rockland Luggage 40 Inch Rolling Duffle Bag,54.99,n/a,0,0,0,54.99,n/a,Yes,n/a,n/a,34 B003EZXP5U
22-07-2013,34,Amazon,12333498,B003EZXPAK,0,Rockland Luggage Dot 4 Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),34 B003EZXPAK
22-07-2013,34,Amazon,12333615,B003F0154W,0,Rockland Luggage 36 Inch Rolling Duffle Bag,39.59,n/a,0,0,39.59,39.59,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $59.41 (60%),34 B003F0154W
22-07-2013,34,Amazon,12733044,B003F1HCVG,0,Wildkin Olive Kids Trains Planes & Trucks Sidekick Backpack,22.71,n/a,6.11,0,22.71,22.71,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $7.28 (24%),34 B003F1HCVG
22-07-2013,34,Amazon,12733140,B003F1HCXY,0,Wildkin Big Dots Aqua Sidekick Backpack,20.17,n/a,4.98,0,20.17,20.17,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $9.82 (33%),34 B003F1HCXY
22-07-2013,34,Amazon,14021668,B003GERBRM,0,"Travel Smart by Conair Luggage Scale, 1-Count",20.36,n/a,5.49,0,20.36,20.36,The Travel Smart by Conair Luggage Scale comes with a beeper feature indicates whether luggage is over/under weight limit. It's the only scale with convenient peak mode and a built-in tape measure. The scale locks in on highest reading within 0.2 seconds. It features a large LCD display that displays kg or lbs. Your bag's weight remains on display even after luggage is put down.,Yes,($20.36 / count) & FREE Shipping on orders over $25.,You Save: $13.39 (40%),34 B003GERBRM
