kohl_product_id,kohl_product_name,kohl_Product_description,kohl_Regular_price,kohl_Shipping,kohl_markdown_price,kohl_final_price,kohl_additional_info,kohl_price_promo,kohl_Availability,Extraction_Date,TCIN,kohl_disc_perc,week_nmb,amazon_product_id,amazon_product_name,amazon_Product_description,amazon_Regular_price,amazon_Shipping,amazon_markdown_price,amazon_final_price,amazon_additional_info,amazon_price_promo,amazon_Availability,amazon_disc_perc,target_product_id,target_product_name,target_Product_description,target_Regular_price,target_Shipping,target_markdown_price,target_final_price,target_additional_info,target_price_promo,target_Availability,target_disc_perc,kohl_availability_flag,amazon_Availability_flag,target_Availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,target_pdt_desc_length,price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability_flag
1130538,Wildkin Big Dots Crackerjack Backpack - Kids,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",36.99,0,0,36.99,n/a,n/a,Yes,12-10-2012,14107227,0,2,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,n/a,26.96,0,26.96,26.96,& this item ships for FREE with Super Saver Shipping.,You Save: $5.03 (16%),Yes,0,14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,26.79,0,0,26.79,n/a,n/a,Yes,0,1,1,1,217,3,57,10.03,10.2,10.03,10.2,1.372032641,1.380739082,1.372032641,1.380739082,1
1130257,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,29.99,0,0,29.99,n/a,n/a,Yes,12-10-2012,14107265,0,2,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,n/a,23.48,6.17,23.48,23.48,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $2.51 (10%),Yes,0,14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,23.79,0,0,23.79,n/a,n/a,Yes,0,1,1,1,196,3,57,6.51,6.2,6.51,6.2,1.27725724,1.260613703,1.27725724,1.260613703,1
1130258,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,29.99,0,0,29.99,n/a,n/a,Yes,12-10-2012,14107294,0,2,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,n/a,25.99,0,0,25.99,& this item ships for FREE with Super Saver Shipping.,n/a,Yes,0,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,194,3,47,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1
1130297,Wildkin Ball 'n' All Sports Backpack - Kids,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",44.99,0,0,44.99,n/a,n/a,Yes,12-10-2012,14107317,0,2,B0065QXV7W,Wildkin Soccer Bags,n/a,26.96,0,26.96,26.96,& this item ships for FREE with Super Saver Shipping.,You Save: $13.03 (33%),Yes,0,14107317,Wildkin Sports Backpack - Blue,Wildkin Sports Backpack - Blue,27.59,0,0,27.59,n/a,n/a,Yes,0,1,1,1,231,3,30,18.03,17.4,18.03,17.4,1.668768546,1.630663284,1.668768546,1.630663284,1
1130483,Wildkin Horse Serious Backpack - Kids,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",67.99,0,0,67.99,n/a,n/a,Yes,12-10-2012,14107330,0,2,B007WU4S40,Wildkin Horses in Pink Serious Backpack,n/a,44.43,0,44.43,44.43,& this item ships for FREE with Super Saver Shipping.,You Save: $15.56 (26%),Yes,0,14107330,Wildkin Horses Serious Backpack - Pink,Wildkin Horses Serious Backpack - Pink,45.49,0,0,45.49,n/a,n/a,Yes,0,1,1,1,332,3,38,23.56,22.5,23.56,22.5,1.530272339,1.494614201,1.530272339,1.494614201,1
1130531,Wildkin Horse Crackerjack Backpack - Kids,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",36.99,0,0,36.99,n/a,n/a,Yes,12-10-2012,14107536,0,2,B007WU4RO6,Wildkin Horses in Pink Crackerjack Backpack,n/a,22.39,4.92,22.39,22.39,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $9.60 (30%),Yes,0,14107536,Wildkin Horses Crackerjack Backpack - Pink,Wildkin Horses Crackerjack Backpack - Pink,27.39,0,0,27.39,n/a,n/a,Yes,0,1,1,1,252,3,42,14.6,9.6,14.6,9.6,1.65207682,1.350492881,1.65207682,1.350492881,1
1056014,Leatherbay Laptop Backpack,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,299.95,0,269.95,269.95,n/a,n/a,Yes,12/17/2012,11457891,0.100016669,3,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,n/a,203.6,0,203.6,203.6,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $126.35 (38%),Yes,0,11457891,Leatherbay Leather Laptop Backpack - Black,Leatherbay Leather Laptop Backpack - Black,329.95,0,0,329.95,n/a,n/a,Yes,0,1,1,1,162,3,42,66.35,-60,96.35,-30,1.325884086,0.818154266,1.473231827,0.909077133,1
1054902,Leatherbay Pockets Backpack,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,269.95,0,242.95,242.95,n/a,n/a,Yes,12/17/2012,11457892,0.100018522,3,B001I3P75G,Leatherbay Leather Backpack with Pockets,n/a,184.4,0,184.4,184.4,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $110.55 (37%),Yes,0,11457892,Leatherbay Leather Backpack With Pockets - Black,Leatherbay Leather Backpack With Pockets - Black,294.95,0,0,294.95,n/a,n/a,Yes,0,1,1,1,155,3,48,58.55,-52,85.55,-25,1.317516269,0.823698932,1.463937093,0.915239871,1
1056017,Leatherbay Mini Backpack,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,129.95,0,116.95,116.95,n/a,n/a,Yes,12/17/2012,11457894,0.100038476,3,B001I3N9GA,Leatherbay Leather Mini Backpack,n/a,93.18,0,93.18,93.18,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),Yes,0,11457894,Leatherbay Leather Mini Backpack - English Tan,Leatherbay Leather Mini Backpack - English Tan,144.95,0,0,144.95,n/a,n/a,Yes,0,1,1,1,169,3,46,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1
565916,Leatherbay Mini Backpack,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,129.95,0,116.95,116.95,n/a,n/a,Yes,12/17/2012,11457902,0.100038476,3,B001I3JIQA,Leatherbay Leather Mini Backpack,n/a,93.18,0,93.18,93.18,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),Yes,0,11457902,Leatherbay Leather Mini Backpack - Black,Leatherbay Leather Mini Backpack - Black,144.95,0,0,144.95,n/a,n/a,Yes,0,1,1,1,169,3,40,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1
1054896,Leatherbay Shopping Tote,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,135.95,0,122.35,122.35,n/a,n/a,Yes,12/17/2012,11457967,0.100036778,3,,,,,,,,,,,,11457967,Leatherbay Shopping Leather Tote - Black,Leatherbay Shopping Leather Tote - Black,149.95,0,0,149.95,n/a,n/a,Yes,0,1,0,1,136,1,40,,-27.6,,-14,,0.815938646,,0.906635545,1
1194325,McKlein Verona 15.4-in. Laptop Briefcase,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,189.99,0,170.99,170.99,n/a,n/a,Yes,12/17/2012,13618420,0.100005263,3,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,n/a,104.29,0,104.29,104.29,& this item ships for FREE with Super Saver Shipping.,You Save: $75.71 (42%),Yes,0,13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",170.99,0,0,170.99,n/a,n/a,Yes,0,1,1,1,141,3,234,66.7,0,85.7,19,1.639562758,1,1.821747052,1.111117609,1
1130083,Wildkin Sidekick Backpack - Kids,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",34.99,0,0,34.99,n/a,n/a,Yes,12/17/2012,14107189,0,3,B0065QXOQU,Wildkin Straight-Up Red Sidekick Backpack,n/a,24.75,5.52,24.75,24.75,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.24 (17%),Yes,0,14107189,Wildkin Sidekick Backpack - Blue,Wildkin Sidekick Backpack - Blue,25.29,0,20.99,20.99,n/a,Save 17%,Yes,0.170027679,1,1,1,172,3,32,10.24,14,10.24,9.7,1.413737374,1.666984278,1.413737374,1.383550811,1
1130229,Wildkin Owl Macropack Backpack - Kids,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",42.99,0,0,42.99,n/a,n/a,Yes,12/17/2012,14107192,0,3,B007W4MNHK,Wildkin Owls Macropak Backpack,n/a,33.16,0,33.16,33.16,& this item ships for FREE with Super Saver Shipping.,You Save: $6.83 (17%),Yes,0,14107192,Wildkin Owls Macropak Backpack - Pink,Wildkin Owls Macropak Backpack - Pink,34.49,0,0,34.49,n/a,n/a,Yes,0,1,1,1,297,3,37,9.83,8.5,9.83,8.5,1.296441496,1.246448246,1.296441496,1.246448246,1
1130231,Wildkin Leopard Macropack Backpack - Kids,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",42.99,0,0,42.99,n/a,n/a,Yes,12/17/2012,14107197,0,3,,,,,,,,,,,,14107197,Wildkin Leopard Macropak Backpack - Pink,Wildkin Leopard Macropak Backpack - Pink,27.99,0,0,27.99,n/a,n/a,Yes,0,1,0,1,270,1,40,,15,,15,,1.535905681,,1.535905681,1
1130256,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,25.99,0,0,25.99,n/a,n/a,Yes,12/17/2012,14107198,0,3,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,n/a,25.99,0,0,25.99,& this item ships for FREE with Super Saver Shipping.,n/a,Yes,0,14107198,Wildkin Olive Kids Wild Animals Backpack - Green,Wildkin Olive Kids Wild Animals Backpack - Green,23.79,0,0,23.79,n/a,n/a,Yes,0,1,1,1,208,3,48,0,2.2,0,2.2,1,1.09247583,1,1.09247583,1
1130492,Wildkin Serious Backpack - Kids,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",67.99,0,0,67.99,n/a,n/a,Yes,12/17/2012,14107200,0,3,,,,,,,,,,,,14107200,Wildkin Serious Backpack - Whale Blue,Wildkin Serious Backpack - Whale Blue,36.99,0,0,36.99,n/a,n/a,Yes,0,1,0,1,240,1,37,,31,,31,,1.838064342,,1.838064342,1
1130488,Wildkin Leopard Serious Backpack - Kids,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",67.99,0,0,67.99,n/a,n/a,Yes,12/17/2012,14107212,0,3,B007WU58DK,Wildkin Pink Leopard Serious Backpack,n/a,42.76,0,42.76,42.76,& this item ships for FREE with Super Saver Shipping.,You Save: $17.23 (29%),Yes,0,14107212,Wildkin Leopard Serious Backpack - Pink,Wildkin Leopard Serious Backpack - Pink,44.49,0,0,44.49,n/a,n/a,Yes,0,1,1,1,336,3,39,25.23,23.5,25.23,23.5,1.590037418,1.528208586,1.590037418,1.528208586,1
1130487,Wildkin Camo Serious Backpack - Kids,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",67.99,0,0,67.99,n/a,n/a,Yes,12/17/2012,14107219,0,3,B007WU48MC,Wildkin Blue Camo Serious Backpack,n/a,42.76,0,42.76,42.76,& this item ships for FREE with Super Saver Shipping.,You Save: $17.23 (29%),Yes,0,14107219,Wildkin Camo Serious Backpack - Blue,Wildkin Camo Serious Backpack - Blue,44.49,0,0,44.49,n/a,n/a,Yes,0,1,1,1,328,3,36,25.23,23.5,25.23,23.5,1.590037418,1.528208586,1.590037418,1.528208586,1
1130538,Wildkin Big Dots Crackerjack Backpack - Kids,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",36.99,0,0,36.99,n/a,n/a,Yes,12/17/2012,14107227,0,3,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,n/a,25.96,0,25.96,25.96,& this item ships for FREE with Super Saver Shipping.,You Save: $6.03 (19%),Yes,0,14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,27.59,0,26.79,26.79,n/a,n/a,Yes,0.028996013,1,1,1,217,3,57,11.03,10.2,11.03,9.4,1.424884438,1.380739082,1.424884438,1.340703153,1
1130257,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,29.99,0,0,29.99,n/a,n/a,Yes,12/17/2012,14107265,0,3,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,n/a,23,6.17,23,23,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $2.99 (12%),Yes,0,14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,23.79,0,0,23.79,n/a,n/a,Yes,0,1,1,1,196,3,57,6.99,6.2,6.99,6.2,1.303913044,1.260613703,1.303913044,1.260613703,1
1130258,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,29.99,0,0,29.99,n/a,n/a,Yes,12/17/2012,14107294,0,3,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,n/a,25.99,0,0,25.99,& this item ships for FREE with Super Saver Shipping.,n/a,Yes,0,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.99,0,0,25.99,n/a,n/a,Yes,0,1,1,1,194,3,47,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1
1130297,Wildkin Ball 'n' All Sports Backpack - Kids,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",44.99,0,0,44.99,n/a,n/a,Yes,12/17/2012,14107317,0,3,B0065QXV7W,Wildkin Soccer Bags,n/a,25.96,0,25.96,25.96,& this item ships for FREE with Super Saver Shipping.,You Save: $14.03 (35%),Yes,0,14107317,Wildkin Sports Backpack - Blue,Wildkin Sports Backpack - Blue,26.99,0,0,26.99,n/a,n/a,Yes,0,1,1,1,231,3,30,19.03,18,19.03,18,1.733050848,1.666913672,1.733050848,1.666913672,1
1130483,Wildkin Horse Serious Backpack - Kids,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",67.99,0,0,67.99,n/a,n/a,Yes,12/17/2012,14107330,0,3,,,,,,,,,,,,14107330,Wildkin Horses Serious Backpack - Pink,Wildkin Horses Serious Backpack - Pink,44.49,0,0,44.49,n/a,n/a,Yes,0,1,0,1,332,1,38,,23.5,,23.5,,1.528208586,,1.528208586,1
1130531,Wildkin Horse Crackerjack Backpack - Kids,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",36.99,0,0,36.99,n/a,n/a,Yes,12/17/2012,14107536,0,3,,,,,,,,,,,,14107536,Wildkin Horses Crackerjack Backpack - Pink,Wildkin Horses Crackerjack Backpack - Pink,22.39,0,0,22.39,n/a,n/a,Yes,0,1,0,1,252,1,42,,14.6,,14.6,,1.65207682,,1.65207682,1
1056014,Leatherbay Laptop Backpack,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,299.95,0,269.95,269.95,n/a,n/a,Yes,12/24/2012,11457891,0.100016669,4,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,n/a,203.6,0,203.6,203.6,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $126.35 (38%),Yes,0,11457891,Leatherbay Leather Laptop Backpack - Black,Leatherbay Leather Laptop Backpack - Black,329.95,0,0,329.95,n/a,n/a,Yes,0,1,1,1,162,3,42,66.35,-60,96.35,-30,1.325884086,0.818154266,1.473231827,0.909077133,1
1054902,Leatherbay Pockets Backpack,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,269.95,0,242.95,242.95,n/a,n/a,Yes,12/24/2012,11457892,0.100018522,4,B001I3P75G,Leatherbay Leather Backpack with Pockets,n/a,184.4,0,184.4,184.4,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $110.55 (37%),Yes,0,11457892,Leatherbay Leather Backpack With Pockets - Black,Leatherbay Leather Backpack With Pockets - Black,294.95,0,0,294.95,n/a,n/a,Yes,0,1,1,1,155,3,48,58.55,-52,85.55,-25,1.317516269,0.823698932,1.463937093,0.915239871,1
1056017,Leatherbay Mini Backpack,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,129.95,0,116.95,116.95,n/a,n/a,Yes,12/24/2012,11457894,0.100038476,4,B001I3N9GA,Leatherbay Leather Mini Backpack,n/a,93.18,0,93.18,93.18,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),Yes,0,11457894,Leatherbay Leather Mini Backpack - English Tan,Leatherbay Leather Mini Backpack - English Tan,144.95,0,0,144.95,n/a,n/a,Yes,0,1,1,1,169,3,46,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1
565916,Leatherbay Mini Backpack,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,129.95,0,116.95,116.95,n/a,n/a,Yes,12/24/2012,11457902,0.100038476,4,B001I3JIQA,Leatherbay Leather Mini Backpack,n/a,93.18,0,93.18,93.18,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),Yes,0,11457902,Leatherbay Leather Mini Backpack - Black,Leatherbay Leather Mini Backpack - Black,144.95,0,0,144.95,n/a,n/a,Yes,0,1,1,1,169,3,40,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1
1054896,Leatherbay Shopping Tote,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,135.95,0,122.35,122.35,n/a,n/a,Yes,12/24/2012,11457967,0.100036778,4,B001PE3HKK,Leatherbay Shopping Leather Tote,n/a,109.57,0,109.57,109.57,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.38 (27%),Yes,0,11457967,Leatherbay Shopping Leather Tote - Black,Leatherbay Shopping Leather Tote - Black,149.95,0,122.99,122.99,n/a,Save $26.96 (18%),Yes,0.179793264,1,1,1,136,3,40,12.78,-0.64,26.38,-14,1.116637766,0.994796325,1.240759332,0.906635545,1
1194325,McKlein Verona 15.4-in. Laptop Briefcase,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,189.99,0,170.99,170.99,n/a,n/a,Yes,12/24/2012,13618420,0.100005263,4,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,n/a,104.29,0,0,104.29,n/a,n/a,Yes,0,13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",144,0,0,144,n/a,n/a,Yes,0,1,1,1,141,3,234,66.7,26.99,85.7,45.99,1.639562758,1.187430556,1.821747052,1.319375,1
1130083,Wildkin Sidekick Backpack - Kids,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",34.99,0,0,34.99,n/a,n/a,Yes,12/24/2012,14107189,0,4,B0065QXOQU,Wildkin Straight-Up Red Sidekick Backpack,n/a,24.79,5.52,24.79,24.79,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.20 (17%),Yes,0,14107189,Wildkin Sidekick Backpack - Blue,Wildkin Sidekick Backpack - Blue,24.79,0,0,24.79,n/a,n/a,Yes,0,1,1,1,172,3,32,10.2,10.2,10.2,10.2,1.411456232,1.411456232,1.411456232,1.411456232,1
1130229,Wildkin Owl Macropack Backpack - Kids,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",42.99,0,0,42.99,n/a,n/a,Yes,12/24/2012,14107192,0,4,B007W4MNHK,Wildkin Owls Macropak Backpack,n/a,33.16,0,33.16,33.16,& this item ships for FREE with Super Saver Shipping.,You Save: $6.83 (17%),Yes,0,14107192,Wildkin Owls Macropak Backpack - Pink,Wildkin Owls Macropak Backpack - Pink,33.19,0,0,33.19,n/a,n/a,Yes,0,1,1,1,297,3,37,9.83,9.8,9.83,9.8,1.296441496,1.29526966,1.296441496,1.29526966,1
