week_nmb,Unique_Pdt_Identifier_Mainpdt,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating
-12,B004N8C03U,0,0,1,0,0,1,3
2,B004N8C03U,0,0,0,1,0,1,4
6,B004N8C03U,0,0,1,0,0,1,3
11,B004N8C03U,0,0,0,0,1,1,5
13,B004N8C03U,0,0,0,1,0,1,4
15,B004N8C03U,0,0,1,0,0,1,3
16,B004N8C03U,0,0,0,0,1,1,5
23,B004N8C03U,0,1,0,0,0,1,2
30,B004N8C03U,0,0,1,0,0,1,3
39,B004N8C03U,1,0,0,0,0,1,1
40,B004N8C03U,0,0,1,0,0,1,3
42,B004N8C03U,0,0,0,0,1,1,5
43,B004N8C03U,0,1,0,0,0,1,2
-61,B004N8C0FS,0,0,1,0,0,1,3
-56,B004N8C0FS,0,0,0,0,1,1,5
-54,B004N8C0FS,0,0,0,0,1,1,5
-34,B004N8C0FS,0,0,0,0,1,1,5
-12,B004N8C0FS,0,0,1,0,0,1,3
2,B004N8C0FS,0,0,0,1,0,1,4
6,B004N8C0FS,0,0,1,0,0,1,3
11,B004N8C0FS,0,0,0,0,1,1,5
13,B004N8C0FS,0,0,0,1,0,1,4
15,B004N8C0FS,0,0,1,0,0,1,3
16,B004N8C0FS,0,0,0,0,1,1,5
23,B004N8C0FS,0,1,0,0,0,1,2
30,B004N8C0FS,0,0,1,0,0,1,3
39,B004N8C0FS,1,0,0,0,0,1,1
40,B004N8C0FS,0,0,1,0,0,1,3
42,B004N8C0FS,0,0,0,0,1,1,5
43,B004N8C0FS,0,1,0,0,0,1,2
-61,B004N8C0Y4,0,0,1,0,0,1,3
-56,B004N8C0Y4,0,0,0,0,1,1,5
-54,B004N8C0Y4,0,0,0,0,1,1,5
-34,B004N8C0Y4,0,0,0,0,1,1,5
-12,B004N8C0Y4,0,0,1,0,0,1,3
2,B004N8C0Y4,0,0,0,1,0,1,4
6,B004N8C0Y4,0,0,1,0,0,1,3
11,B004N8C0Y4,0,0,0,0,1,1,5
13,B004N8C0Y4,0,0,0,1,0,1,4
15,B004N8C0Y4,0,0,1,0,0,1,3
16,B004N8C0Y4,0,0,0,0,1,1,5
23,B004N8C0Y4,0,1,0,0,0,1,2
30,B004N8C0Y4,0,0,1,0,0,1,3
39,B004N8C0Y4,1,0,0,0,0,1,1
40,B004N8C0Y4,0,0,1,0,0,1,3
42,B004N8C0Y4,0,0,0,0,1,1,5
43,B004N8C0Y4,0,1,0,0,0,1,2
-63,B004N8C1XE,0,0,0,0,1,1,5
-56,B004N8C1XE,0,0,0,0,1,1,5
-36,B004N8C1XE,0,0,0,0,1,1,5
-10,B004N8C1XE,0,0,0,1,0,1,4
-9,B004N8C1XE,0,0,0,1,1,2,4.5
-8,B004N8C1XE,0,0,0,1,0,1,4
-7,B004N8C1XE,0,0,1,0,0,1,3
-6,B004N8C1XE,1,0,0,0,1,2,3
-4,B004N8C1XE,0,1,0,0,0,1,2
0,B004N8C1XE,0,0,1,0,0,1,3
1,B004N8C1XE,0,0,0,0,1,1,5
5,B004N8C1XE,0,0,0,0,1,1,5
6,B004N8C1XE,0,0,0,0,1,1,5
8,B004N8C1XE,0,0,0,2,0,2,4
9,B004N8C1XE,0,0,0,0,1,1,5
12,B004N8C1XE,0,0,0,1,0,1,4
13,B004N8C1XE,0,0,0,1,0,1,4
14,B004N8C1XE,0,0,0,0,1,1,5
15,B004N8C1XE,0,0,0,0,1,1,5
16,B004N8C1XE,0,0,0,1,1,2,4.5
18,B004N8C1XE,0,0,0,0,2,2,5
22,B004N8C1XE,0,0,0,0,1,1,5
30,B004N8C1XE,0,0,1,0,0,1,3
33,B004N8C1XE,0,0,0,0,1,1,5
36,B004N8C1XE,0,0,0,0,1,1,5
37,B004N8C1XE,0,0,0,0,1,1,5
38,B004N8C1XE,0,0,0,3,0,3,4
39,B004N8C1XE,0,0,0,1,1,2,4.5
41,B004N8C1XE,0,0,0,1,1,2,4.5
42,B004N8C1XE,0,1,0,0,0,1,2
43,B004N8C1XE,0,0,0,1,0,1,4
45,B004N8C1XE,0,0,0,1,0,1,4
46,B004N8C1XE,0,0,0,0,1,1,5
47,B004N8C1XE,0,1,0,0,1,2,3.5
48,B004N8C1XE,0,0,0,0,1,1,5
49,B004N8C1XE,0,0,1,1,0,2,3.5
50,B004N8C1XE,1,0,0,0,0,1,1
51,B004N8C1XE,0,0,0,0,1,1,5
52,B004N8C1XE,1,0,0,0,0,1,1
-23,B004N8CZ9O,0,0,0,0,1,1,5
-11,B004N8CZ9O,0,1,0,0,0,1,2
5,B004N8CZ9O,0,0,0,0,1,1,5
12,B004N8CZ9O,0,0,0,0,1,1,5
25,B004N8CZ9O,0,0,0,0,1,1,5
38,B004N8CZ9O,0,0,0,1,0,1,4
39,B004N8CZ9O,0,0,0,1,1,2,4.5
40,B004N8CZ9O,0,0,0,0,3,3,5
42,B004N8CZ9O,0,0,0,1,2,3,4.666666667
43,B004N8CZ9O,0,0,0,0,1,1,5
44,B004N8CZ9O,0,0,0,0,1,1,5
45,B004N8CZ9O,0,0,0,0,1,1,5
-60,B004N8CZRG,0,0,0,1,0,1,4
-36,B004N8CZRG,0,0,0,0,1,1,5
-61,B004N8D32M,0,0,1,0,0,1,3
-56,B004N8D32M,0,0,0,0,1,1,5
-54,B004N8D32M,0,0,0,0,1,1,5
-34,B004N8D32M,0,0,0,0,1,1,5
-12,B004N8D32M,0,0,1,0,0,1,3
2,B004N8D32M,0,0,0,1,0,1,4
6,B004N8D32M,0,0,1,0,0,1,3
11,B004N8D32M,0,0,0,0,1,1,5
13,B004N8D32M,0,0,0,1,0,1,4
15,B004N8D32M,0,0,1,0,0,1,3
16,B004N8D32M,0,0,0,0,1,1,5
23,B004N8D32M,0,1,0,0,0,1,2
30,B004N8D32M,0,0,1,0,0,1,3
39,B004N8D32M,1,0,0,0,0,1,1
40,B004N8D32M,0,0,1,0,0,1,3
42,B004N8D32M,0,0,0,0,1,1,5
43,B004N8D32M,0,1,0,0,0,1,2
-61,B004N8D3B8,0,0,1,0,0,1,3
-56,B004N8D3B8,0,0,0,0,1,1,5
-54,B004N8D3B8,0,0,0,0,1,1,5
-34,B004N8D3B8,0,0,0,0,1,1,5
-12,B004N8D3B8,0,0,1,0,0,1,3
2,B004N8D3B8,0,0,0,1,0,1,4
6,B004N8D3B8,0,0,1,0,0,1,3
11,B004N8D3B8,0,0,0,0,1,1,5
13,B004N8D3B8,0,0,0,1,0,1,4
15,B004N8D3B8,0,0,1,0,0,1,3
16,B004N8D3B8,0,0,0,0,1,1,5
23,B004N8D3B8,0,1,0,0,0,1,2
30,B004N8D3B8,0,0,1,0,0,1,3
39,B004N8D3B8,1,0,0,0,0,1,1
40,B004N8D3B8,0,0,1,0,0,1,3
42,B004N8D3B8,0,0,0,0,1,1,5
43,B004N8D3B8,0,1,0,0,0,1,2
-63,B004N8D3TA,0,0,0,0,1,1,5
-56,B004N8D3TA,0,0,0,0,1,1,5
-36,B004N8D3TA,0,0,0,0,1,1,5
-10,B004N8D3TA,0,0,0,1,0,1,4
-9,B004N8D3TA,0,0,0,1,1,2,4.5
-8,B004N8D3TA,0,0,0,1,0,1,4
-7,B004N8D3TA,0,0,1,0,0,1,3
-6,B004N8D3TA,1,0,0,0,1,2,3
-4,B004N8D3TA,0,1,0,0,0,1,2
0,B004N8D3TA,0,0,1,0,0,1,3
1,B004N8D3TA,0,0,0,0,1,1,5
5,B004N8D3TA,0,0,0,0,1,1,5
6,B004N8D3TA,0,0,0,0,1,1,5
8,B004N8D3TA,0,0,0,2,0,2,4
9,B004N8D3TA,0,0,0,0,1,1,5
12,B004N8D3TA,0,0,0,1,0,1,4
13,B004N8D3TA,0,0,0,1,0,1,4
14,B004N8D3TA,0,0,0,0,1,1,5
15,B004N8D3TA,0,0,0,0,1,1,5
16,B004N8D3TA,0,0,0,1,1,2,4.5
18,B004N8D3TA,0,0,0,0,2,2,5
22,B004N8D3TA,0,0,0,0,1,1,5
30,B004N8D3TA,0,0,1,0,0,1,3
33,B004N8D3TA,0,0,0,0,1,1,5
36,B004N8D3TA,0,0,0,0,1,1,5
37,B004N8D3TA,0,0,0,0,1,1,5
38,B004N8D3TA,0,0,0,3,0,3,4
39,B004N8D3TA,0,0,0,1,1,2,4.5
41,B004N8D3TA,0,0,0,1,1,2,4.5
42,B004N8D3TA,0,1,0,0,0,1,2
43,B004N8D3TA,0,0,0,1,0,1,4
45,B004N8D3TA,0,0,0,1,0,1,4
46,B004N8D3TA,0,0,0,0,1,1,5
47,B004N8D3TA,0,1,0,0,1,2,3.5
48,B004N8D3TA,0,0,0,0,1,1,5
49,B004N8D3TA,0,0,1,1,0,2,3.5
50,B004N8D3TA,1,0,0,0,0,1,1
51,B004N8D3TA,0,0,0,0,1,1,5
52,B004N8D3TA,1,0,0,0,0,1,1
-118,B004N8F3MU,0,0,0,0,1,1,5
-117,B004N8F3MU,0,0,0,0,1,1,5
-71,B004N8F3MU,0,0,0,1,0,1,4
-67,B004N8F3MU,0,0,0,1,0,1,4
-62,B004N8F3MU,0,0,0,0,1,1,5
-61,B004N8F3MU,0,0,0,1,0,1,4
-49,B004N8F3MU,0,0,0,0,1,1,5
-45,B004N8F3MU,0,0,0,0,1,1,5
-40,B004N8F3MU,0,0,0,0,1,1,5
-19,B004N8F3MU,0,0,0,0,1,1,5
-18,B004N8F3MU,0,0,0,0,1,1,5
-13,B004N8F3MU,0,0,0,1,0,1,4
-12,B004N8F3MU,0,0,0,0,1,1,5
-11,B004N8F3MU,0,0,0,0,1,1,5
-8,B004N8F3MU,0,0,0,0,2,2,5
1,B004N8F3MU,0,0,1,0,0,1,3
2,B004N8F3MU,0,0,0,1,1,2,4.5
4,B004N8F3MU,0,0,0,0,1,1,5
5,B004N8F3MU,0,0,0,0,1,1,5
7,B004N8F3MU,0,0,0,1,0,1,4
8,B004N8F3MU,0,0,0,0,2,2,5
12,B004N8F3MU,0,0,0,1,0,1,4
13,B004N8F3MU,0,0,0,0,1,1,5
16,B004N8F3MU,0,0,0,0,2,2,5
18,B004N8F3MU,0,0,0,0,1,1,5
24,B004N8F3MU,0,0,0,0,1,1,5
26,B004N8F3MU,0,0,0,1,0,1,4
30,B004N8F3MU,0,0,0,0,1,1,5
32,B004N8F3MU,0,0,0,1,1,2,4.5
33,B004N8F3MU,0,0,0,0,1,1,5
34,B004N8F3MU,0,0,0,0,1,1,5
35,B004N8F3MU,0,0,0,0,1,1,5
37,B004N8F3MU,0,0,0,0,1,1,5
38,B004N8F3MU,0,0,0,1,0,1,4
39,B004N8F3MU,0,0,0,0,2,2,5
40,B004N8F3MU,0,0,0,2,4,6,4.666666667
41,B004N8F3MU,0,0,1,0,2,3,4.333333333
42,B004N8F3MU,0,0,0,1,5,6,4.833333333
43,B004N8F3MU,0,1,0,0,4,5,4.4
44,B004N8F3MU,0,1,0,1,1,3,3.666666667
45,B004N8F3MU,0,0,0,0,1,1,5
46,B004N8F3MU,0,0,0,0,1,1,5
47,B004N8F3MU,0,0,0,0,1,1,5
48,B004N8F3MU,0,0,0,0,1,1,5
49,B004N8F3MU,0,0,0,0,1,1,5
50,B004N8F3MU,0,0,0,0,1,1,5
52,B004N8F3MU,0,0,0,0,1,1,5
53,B004N8F3MU,0,0,0,0,1,1,5
-43,B004N8F424,0,0,0,0,1,1,5
4,B004N8F424,0,0,0,0,1,1,5
27,B004N8F424,0,0,1,0,0,1,3
40,B004N8F424,0,0,0,0,1,1,5
45,B004N8F424,0,0,0,1,1,2,4.5
-107,B004N8F4CO,0,0,0,0,1,1,5
2,B004N8F4CO,0,0,0,0,1,1,5
5,B004N8F4CO,0,0,0,0,1,1,5
6,B004N8F4CO,0,0,0,0,1,1,5
10,B004N8F4CO,0,0,0,1,0,1,4
13,B004N8F4CO,0,0,1,0,0,1,3
22,B004N8F4CO,0,0,0,0,1,1,5
37,B004N8F4CO,0,0,1,0,0,1,3
39,B004N8F4CO,0,0,0,1,0,1,4
40,B004N8F4CO,0,0,0,0,1,1,5
41,B004N8F4CO,0,0,0,1,0,1,4
42,B004N8F4CO,0,1,0,0,0,1,2
43,B004N8F4CO,0,0,0,1,0,1,4
46,B004N8F4CO,0,0,0,0,1,1,5
49,B004N8F4CO,0,0,0,0,1,1,5
50,B004N8F4CO,0,1,0,0,0,1,2
52,B004N8F4CO,0,0,0,0,1,1,5
-75,B004N8F7DK,0,0,0,0,1,1,5
-65,B004N8F7DK,0,0,0,1,1,2,4.5
-64,B004N8F7DK,0,0,0,0,1,1,5
-63,B004N8F7DK,0,1,0,0,1,2,3.5
-57,B004N8F7DK,0,0,0,0,1,1,5
-56,B004N8F7DK,0,0,0,0,1,1,5
-53,B004N8F7DK,0,0,0,0,1,1,5
-51,B004N8F7DK,0,0,0,0,1,1,5
-44,B004N8F7DK,0,0,0,0,1,1,5
-42,B004N8F7DK,0,0,0,0,1,1,5
-39,B004N8F7DK,0,0,0,0,1,1,5
-34,B004N8F7DK,0,0,0,0,1,1,5
-22,B004N8F7DK,0,0,1,0,0,1,3
-21,B004N8F7DK,0,0,0,1,0,1,4
-19,B004N8F7DK,0,1,0,1,0,2,3
-3,B004N8F7DK,0,0,0,1,0,1,4
-1,B004N8F7DK,0,0,0,0,1,1,5
0,B004N8F7DK,0,0,0,1,0,1,4
1,B004N8F7DK,0,0,0,2,0,2,4
2,B004N8F7DK,0,0,0,1,1,2,4.5
4,B004N8F7DK,0,0,0,0,2,2,5
5,B004N8F7DK,0,0,0,0,1,1,5
6,B004N8F7DK,0,0,0,0,4,4,5
7,B004N8F7DK,0,0,0,0,1,1,5
8,B004N8F7DK,0,0,0,0,2,2,5
9,B004N8F7DK,0,0,0,0,1,1,5
10,B004N8F7DK,0,0,0,0,4,4,5
12,B004N8F7DK,0,0,0,0,1,1,5
13,B004N8F7DK,0,0,0,0,1,1,5
15,B004N8F7DK,0,0,0,1,1,2,4.5
17,B004N8F7DK,0,0,0,0,1,1,5
21,B004N8F7DK,0,0,0,0,1,1,5
23,B004N8F7DK,0,0,0,0,1,1,5
24,B004N8F7DK,0,0,0,0,1,1,5
25,B004N8F7DK,0,0,0,0,2,2,5
26,B004N8F7DK,0,0,0,0,1,1,5
27,B004N8F7DK,0,0,0,1,1,2,4.5
28,B004N8F7DK,0,0,0,0,1,1,5
30,B004N8F7DK,0,0,0,0,1,1,5
31,B004N8F7DK,0,0,0,0,1,1,5
32,B004N8F7DK,0,0,0,0,1,1,5
34,B004N8F7DK,0,0,1,0,1,2,4
35,B004N8F7DK,0,0,0,1,2,3,4.666666667
36,B004N8F7DK,0,0,0,0,1,1,5
37,B004N8F7DK,0,0,0,0,1,1,5
38,B004N8F7DK,0,0,1,0,1,2,4
39,B004N8F7DK,0,0,0,0,1,1,5
40,B004N8F7DK,0,0,1,1,1,3,4
41,B004N8F7DK,1,0,1,0,1,3,3
42,B004N8F7DK,0,0,0,1,1,2,4.5
43,B004N8F7DK,0,0,0,0,2,2,5
44,B004N8F7DK,0,0,0,0,2,2,5
45,B004N8F7DK,0,0,1,0,2,3,4.333333333
46,B004N8F7DK,0,1,0,0,1,2,3.5
47,B004N8F7DK,0,0,0,1,2,3,4.666666667
48,B004N8F7DK,0,0,0,0,2,2,5
49,B004N8F7DK,0,0,0,0,3,3,5
-151,B004NIH7QU,0,0,0,0,1,1,5
-75,B004NIH7QU,0,1,0,0,0,1,2
-62,B004NIH7QU,0,0,1,0,0,1,3
-58,B004NIH7QU,0,0,0,1,0,1,4
-50,B004NIH7QU,0,0,1,0,0,1,3
-46,B004NIH7QU,0,0,0,1,0,1,4
-43,B004NIH7QU,0,1,0,0,0,1,2
-41,B004NIH7QU,0,0,0,1,0,1,4
-40,B004NIH7QU,0,0,0,0,1,1,5
-39,B004NIH7QU,0,0,0,0,1,1,5
-37,B004NIH7QU,0,0,0,1,1,2,4.5
-36,B004NIH7QU,1,0,0,0,0,1,1
-20,B004NIH7QU,0,0,0,1,0,1,4
-15,B004NIH7QU,0,0,1,0,0,1,3
-3,B004NIH7QU,0,0,0,0,1,1,5
3,B004NIH7QU,0,0,0,0,1,1,5
10,B004NIH7QU,0,0,0,1,0,1,4
12,B004NIH7QU,1,0,0,0,0,1,1
14,B004NIH7QU,0,1,1,0,0,2,2.5
15,B004NIH7QU,0,0,0,0,1,1,5
17,B004NIH7QU,0,0,1,0,1,2,4
18,B004NIH7QU,0,0,0,0,1,1,5
19,B004NIH7QU,0,0,0,1,0,1,4
20,B004NIH7QU,0,0,0,0,1,1,5
23,B004NIH7QU,0,0,0,0,1,1,5
24,B004NIH7QU,1,0,0,1,0,2,2.5
25,B004NIH7QU,0,0,0,0,1,1,5
26,B004NIH7QU,0,0,0,0,1,1,5
28,B004NIH7QU,0,0,0,0,1,1,5
32,B004NIH7QU,0,1,0,0,0,1,2
33,B004NIH7QU,0,0,0,0,1,1,5
35,B004NIH7QU,0,0,0,1,0,1,4
37,B004NIH7QU,0,0,0,1,1,2,4.5
39,B004NIH7QU,0,0,0,0,1,1,5
40,B004NIH7QU,0,0,0,0,2,2,5
45,B004NIH7QU,0,0,0,0,1,1,5
46,B004NIH7QU,0,0,0,0,1,1,5
47,B004NIH7QU,0,0,0,1,1,2,4.5
48,B004NIH7QU,0,0,0,0,1,1,5
-107,B004RD5DQC,0,0,0,0,1,1,5
2,B004RD5DQC,0,0,0,0,1,1,5
5,B004RD5DQC,0,0,0,0,1,1,5
6,B004RD5DQC,0,0,0,0,1,1,5
10,B004RD5DQC,0,0,0,1,0,1,4
13,B004RD5DQC,0,0,1,0,0,1,3
22,B004RD5DQC,0,0,0,0,1,1,5
37,B004RD5DQC,0,0,1,0,0,1,3
39,B004RD5DQC,0,0,0,1,0,1,4
40,B004RD5DQC,0,0,0,0,1,1,5
41,B004RD5DQC,0,0,0,1,0,1,4
42,B004RD5DQC,0,1,0,0,0,1,2
43,B004RD5DQC,0,0,0,1,0,1,4
46,B004RD5DQC,0,0,0,0,1,1,5
49,B004RD5DQC,0,0,0,0,1,1,5
50,B004RD5DQC,0,1,0,0,0,1,2
52,B004RD5DQC,0,0,0,0,1,1,5
27,B004YF2FMI,1,1,0,0,0,2,1.5
51,B004YF2FMI,1,0,0,0,0,1,1
27,B004YF2FXM,1,1,0,0,0,2,1.5
51,B004YF2FXM,1,0,0,0,0,1,1
21,B004YF9BX4,0,0,0,1,0,1,4
48,B004YF9BX4,0,0,0,1,0,1,4
21,B004YF9C3S,0,0,0,1,0,1,4
48,B004YF9C3S,0,0,0,1,0,1,4
-18,B004YFC0JG,0,1,0,0,0,1,2
5,B004YFC0JG,0,0,1,0,0,1,3
-18,B004YFC0NM,0,1,0,0,0,1,2
5,B004YFC0NM,0,0,1,0,0,1,3
-2,B004YFCKMS,0,0,0,0,1,1,5
24,B004YFCKMS,0,0,0,1,0,1,4
47,B004YFCKMS,0,0,0,0,1,1,5
-2,B004YFCKQO,0,0,0,0,1,1,5
24,B004YFCKQO,0,0,0,1,0,1,4
47,B004YFCKQO,0,0,0,0,1,1,5
44,B004YFF58O,0,0,0,0,1,1,5
45,B004YFF58O,0,0,0,0,1,1,5
44,B004YFF5G6,0,0,0,0,1,1,5
45,B004YFF5G6,0,0,0,0,1,1,5
-63,B004YRE1WI,0,0,0,0,1,1,5
-56,B004YRE1WI,0,0,0,0,1,1,5
-36,B004YRE1WI,0,0,0,0,1,1,5
-10,B004YRE1WI,0,0,0,1,0,1,4
-9,B004YRE1WI,0,0,0,1,1,2,4.5
-8,B004YRE1WI,0,0,0,1,0,1,4
-7,B004YRE1WI,0,0,1,0,0,1,3
-6,B004YRE1WI,1,0,0,0,1,2,3
-4,B004YRE1WI,0,1,0,0,0,1,2
0,B004YRE1WI,0,0,1,0,0,1,3
1,B004YRE1WI,0,0,0,0,1,1,5
5,B004YRE1WI,0,0,0,0,1,1,5
6,B004YRE1WI,0,0,0,0,1,1,5
8,B004YRE1WI,0,0,0,2,0,2,4
9,B004YRE1WI,0,0,0,0,1,1,5
12,B004YRE1WI,0,0,0,1,0,1,4
13,B004YRE1WI,0,0,0,1,0,1,4
14,B004YRE1WI,0,0,0,0,1,1,5
15,B004YRE1WI,0,0,0,0,1,1,5
16,B004YRE1WI,0,0,0,1,1,2,4.5
18,B004YRE1WI,0,0,0,0,2,2,5
22,B004YRE1WI,0,0,0,0,1,1,5
30,B004YRE1WI,0,0,1,0,0,1,3
33,B004YRE1WI,0,0,0,0,1,1,5
36,B004YRE1WI,0,0,0,0,1,1,5
37,B004YRE1WI,0,0,0,0,1,1,5
38,B004YRE1WI,0,0,0,3,0,3,4
39,B004YRE1WI,0,0,0,1,1,2,4.5
41,B004YRE1WI,0,0,0,1,1,2,4.5
42,B004YRE1WI,0,1,0,0,0,1,2
43,B004YRE1WI,0,0,0,1,0,1,4
45,B004YRE1WI,0,0,0,1,0,1,4
46,B004YRE1WI,0,0,0,0,1,1,5
47,B004YRE1WI,0,1,0,0,1,2,3.5
48,B004YRE1WI,0,0,0,0,1,1,5
49,B004YRE1WI,0,0,1,1,0,2,3.5
50,B004YRE1WI,1,0,0,0,0,1,1
51,B004YRE1WI,0,0,0,0,1,1,5
52,B004YRE1WI,1,0,0,0,0,1,1
-63,B004YREF0G,0,0,0,0,1,1,5
-56,B004YREF0G,0,0,0,0,1,1,5
-36,B004YREF0G,0,0,0,0,1,1,5
-10,B004YREF0G,0,0,0,1,0,1,4
-9,B004YREF0G,0,0,0,1,1,2,4.5
-8,B004YREF0G,0,0,0,1,0,1,4
-7,B004YREF0G,0,0,1,0,0,1,3
-6,B004YREF0G,1,0,0,0,1,2,3
-4,B004YREF0G,0,1,0,0,0,1,2
0,B004YREF0G,0,0,1,0,0,1,3
1,B004YREF0G,0,0,0,0,1,1,5
5,B004YREF0G,0,0,0,0,1,1,5
6,B004YREF0G,0,0,0,0,1,1,5
8,B004YREF0G,0,0,0,2,0,2,4
9,B004YREF0G,0,0,0,0,1,1,5
12,B004YREF0G,0,0,0,1,0,1,4
13,B004YREF0G,0,0,0,1,0,1,4
14,B004YREF0G,0,0,0,0,1,1,5
15,B004YREF0G,0,0,0,0,1,1,5
16,B004YREF0G,0,0,0,1,1,2,4.5
18,B004YREF0G,0,0,0,0,2,2,5
22,B004YREF0G,0,0,0,0,1,1,5
30,B004YREF0G,0,0,1,0,0,1,3
33,B004YREF0G,0,0,0,0,1,1,5
36,B004YREF0G,0,0,0,0,1,1,5
37,B004YREF0G,0,0,0,0,1,1,5
38,B004YREF0G,0,0,0,3,0,3,4
39,B004YREF0G,0,0,0,1,1,2,4.5
41,B004YREF0G,0,0,0,1,1,2,4.5
42,B004YREF0G,0,1,0,0,0,1,2
43,B004YREF0G,0,0,0,1,0,1,4
45,B004YREF0G,0,0,0,1,0,1,4
46,B004YREF0G,0,0,0,0,1,1,5
47,B004YREF0G,0,1,0,0,1,2,3.5
48,B004YREF0G,0,0,0,0,1,1,5
49,B004YREF0G,0,0,1,1,0,2,3.5
50,B004YREF0G,1,0,0,0,0,1,1
51,B004YREF0G,0,0,0,0,1,1,5
52,B004YREF0G,1,0,0,0,0,1,1
13,B004ZRGECM,0,0,0,0,1,1,5
19,B004ZRGECM,0,0,0,0,1,1,5
33,B004ZRGECM,0,0,0,1,0,1,4
35,B004ZRGECM,0,0,0,0,1,1,5
42,B004ZRGECM,0,0,0,1,0,1,4
-63,B00524WD8G,0,0,0,0,1,1,5
-56,B00524WD8G,0,0,0,0,1,1,5
-36,B00524WD8G,0,0,0,0,1,1,5
-10,B00524WD8G,0,0,0,1,0,1,4
-9,B00524WD8G,0,0,0,1,1,2,4.5
-8,B00524WD8G,0,0,0,1,0,1,4
-7,B00524WD8G,0,0,1,0,0,1,3
-6,B00524WD8G,1,0,0,0,1,2,3
-4,B00524WD8G,0,1,0,0,0,1,2
0,B00524WD8G,0,0,1,0,0,1,3
1,B00524WD8G,0,0,0,0,1,1,5
5,B00524WD8G,0,0,0,0,1,1,5
6,B00524WD8G,0,0,0,0,1,1,5
8,B00524WD8G,0,0,0,2,0,2,4
9,B00524WD8G,0,0,0,0,1,1,5
12,B00524WD8G,0,0,0,1,0,1,4
13,B00524WD8G,0,0,0,1,0,1,4
14,B00524WD8G,0,0,0,0,1,1,5
15,B00524WD8G,0,0,0,0,1,1,5
16,B00524WD8G,0,0,0,1,1,2,4.5
18,B00524WD8G,0,0,0,0,2,2,5
22,B00524WD8G,0,0,0,0,1,1,5
30,B00524WD8G,0,0,1,0,0,1,3
33,B00524WD8G,0,0,0,0,1,1,5
36,B00524WD8G,0,0,0,0,1,1,5
37,B00524WD8G,0,0,0,0,1,1,5
38,B00524WD8G,0,0,0,3,0,3,4
39,B00524WD8G,0,0,0,1,1,2,4.5
41,B00524WD8G,0,0,0,1,1,2,4.5
42,B00524WD8G,0,1,0,0,0,1,2
43,B00524WD8G,0,0,0,1,0,1,4
45,B00524WD8G,0,0,0,1,0,1,4
46,B00524WD8G,0,0,0,0,1,1,5
47,B00524WD8G,0,1,0,0,1,2,3.5
48,B00524WD8G,0,0,0,0,1,1,5
49,B00524WD8G,0,0,1,1,0,2,3.5
50,B00524WD8G,1,0,0,0,0,1,1
51,B00524WD8G,0,0,0,0,1,1,5
52,B00524WD8G,1,0,0,0,0,1,1
-63,B00524WD9K,0,0,0,0,1,1,5
-56,B00524WD9K,0,0,0,0,1,1,5
-36,B00524WD9K,0,0,0,0,1,1,5
-10,B00524WD9K,0,0,0,1,0,1,4
-9,B00524WD9K,0,0,0,1,1,2,4.5
-8,B00524WD9K,0,0,0,1,0,1,4
-7,B00524WD9K,0,0,1,0,0,1,3
-6,B00524WD9K,1,0,0,0,1,2,3
-4,B00524WD9K,0,1,0,0,0,1,2
0,B00524WD9K,0,0,1,0,0,1,3
1,B00524WD9K,0,0,0,0,1,1,5
5,B00524WD9K,0,0,0,0,1,1,5
6,B00524WD9K,0,0,0,0,1,1,5
8,B00524WD9K,0,0,0,2,0,2,4
9,B00524WD9K,0,0,0,0,1,1,5
12,B00524WD9K,0,0,0,1,0,1,4
13,B00524WD9K,0,0,0,1,0,1,4
14,B00524WD9K,0,0,0,0,1,1,5
15,B00524WD9K,0,0,0,0,1,1,5
16,B00524WD9K,0,0,0,1,1,2,4.5
18,B00524WD9K,0,0,0,0,2,2,5
22,B00524WD9K,0,0,0,0,1,1,5
30,B00524WD9K,0,0,1,0,0,1,3
33,B00524WD9K,0,0,0,0,1,1,5
36,B00524WD9K,0,0,0,0,1,1,5
37,B00524WD9K,0,0,0,0,1,1,5
38,B00524WD9K,0,0,0,3,0,3,4
39,B00524WD9K,0,0,0,1,1,2,4.5
41,B00524WD9K,0,0,0,1,1,2,4.5
42,B00524WD9K,0,1,0,0,0,1,2
43,B00524WD9K,0,0,0,1,0,1,4
45,B00524WD9K,0,0,0,1,0,1,4
46,B00524WD9K,0,0,0,0,1,1,5
47,B00524WD9K,0,1,0,0,1,2,3.5
48,B00524WD9K,0,0,0,0,1,1,5
49,B00524WD9K,0,0,1,1,0,2,3.5
50,B00524WD9K,1,0,0,0,0,1,1
51,B00524WD9K,0,0,0,0,1,1,5
52,B00524WD9K,1,0,0,0,0,1,1
-57,B0058NL12U,0,0,0,0,3,3,5
-47,B0058NL12U,0,0,0,0,1,1,5
-46,B0058NL12U,0,0,0,0,1,1,5
-43,B0058NL12U,0,0,0,0,1,1,5
-40,B0058NL12U,0,0,1,0,0,1,3
-39,B0058NL12U,0,0,0,0,1,1,5
-35,B0058NL12U,0,0,1,0,0,1,3
-32,B0058NL12U,0,0,0,1,0,1,4
-30,B0058NL12U,0,0,0,0,1,1,5
-4,B0058NL12U,0,0,0,0,1,1,5
2,B0058NL12U,2,0,0,0,0,2,1
