"","week_nmb","kohl_product_id","net_Sales","amazon_Shipping","kohl_final_price","kohl_Shipping","Target_Shipping","TCIN_var","kohl_pdt_desc_length","Availability","Price_diff_amazon_final_pr","Price_diff_target_final_pr","Price_rat_amazon_final_pr","Price_rat_amazon_reg_pr","Price_rat_target_reg_pr","Recency_week","Amz_No_of_images","Amz_Not_User_Gen_images","Amz_pdt_desc_length","Amz_rating5","Amz_Review_count","Amz_Total_negative_sent_score","Amz_Total_Positive_sent_score","Amz_User_Generated_images","kohls_Number_of_images","Neg_tot_wt_score","pos_avg_wt_score","reviews_1_M","reviews_3_M","reviews_6_M","Target_pdt_desc_length","Total_sentiment_score"
"128",17,"1305855",1,0,71.99,0,0,1,150,1,33.27,32,1.8592458677686,2.06585743801653,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,150,NA
"129",17,"1309403",1,0,71.99,0,0,2,150,1,32,32,1.8002000500125,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,150,NA
"130",17,"1309395",3,0,71.99,0,0,1,150,1,36.9,32,2.05158164719293,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,150,NA
"131",17,"1309398",5,0,71.99,0,0,1,150,1,36.9,32,2.05158164719293,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,150,NA
"132",18,"1194325",0,0,299.99,0,0,1,141,1,173.2,155.99,2.36603833109867,2.36603833109867,2.08326388888889,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"133",18,"1305855",0,0,79.99,0,0,1,183,1,41.27,40,2.06585743801653,2.06585743801653,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"134",18,"1305860",0,0,79.99,0,0,1,199,1,40.37,40,2.01892983341747,2.01892983341747,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"135",18,"1309407",0,0,79.99,0,0,2,183,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"136",18,"565916",0,0,129.95,0,0,1,169,1,36.77,-15,1.3946125778064,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"137",18,"707522",0,0,59.99,0,0,1,162,1,21.7,22.4,1.56672760511883,1.56672760511883,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"138",18,"1309403",1,0,79.99,0,0,2,183,1,40,40,2.00025006251563,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"139",18,"1309422",1,0,79.99,0,0,2,183,1,44.05,40,2.22565386755704,2.22565386755704,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"140",18,"1305865",2,0,79.99,0,0,1,192,1,41.27,40,2.06585743801653,2.06585743801653,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"141",18,"1309395",2,0,79.99,0,0,1,183,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"142",18,"1309398",2,0,79.99,0,0,1,194,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"143",19,"1194325",0,0,299.99,0,0,1,141,1,178.48,155.99,2.4688503003868,2.4688503003868,2.08326388888889,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"144",19,"1305855",0,0,79.99,0,0,1,183,1,40,40,2.00025006251563,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"145",19,"1305860",0,0,79.99,0,0,1,199,1,40.37,40,2.01892983341747,2.01892983341747,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"146",19,"1309407",0,0,79.99,0,0,2,183,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"147",19,"1309422",0,0,79.99,0,0,2,183,1,44.1,40,2.2287545277236,2.2287545277236,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"148",19,"707522",0,0,59.99,0,0,1,162,1,21.7,22.4,1.56672760511883,1.56672760511883,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"149",19,"1309398",1,0,79.99,0,0,1,194,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"150",19,"1309403",1,0,79.99,0,0,2,183,1,40,40,2.00025006251563,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"151",19,"1305865",2,0,79.99,0,0,1,192,1,40,40,2.00025006251563,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"152",19,"1309395",2,0,79.99,0,0,1,183,1,44.9,40,2.27956682815617,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"153",19,"565916",2,0,129.95,0,0,1,169,1,36.77,-15,1.3946125778064,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"154",20,"1194325",0,0,239.99,0,0,1,141,1,125.21,95.99,2.09086948945809,2.61360864262067,2.08326388888889,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"155",20,"1305860",0,0,59.99,0,0,1,199,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"156",20,"1309403",0,0,59.99,0,0,2,45,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"157",20,"1309407",0,0,59.99,0,0,2,183,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"158",20,"1309422",0,0,59.99,0,0,2,183,1,24.7,20,1.69991499008218,2.26664777557382,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"159",20,"1309395",2,0,59.99,0,0,1,45,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"160",20,"707522",2,0,59.99,0,0,1,162,1,21.7,22.4,1.56672760511883,1.56672760511883,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"161",20,"1305855",3,0,59.99,0,0,1,183,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"162",20,"1309398",3,0,59.99,0,0,1,45,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"163",20,"565916",3,0,123.45,0,0,1,169,1,30.27,-21.5,1.32485511912428,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"164",21,"1194240",0,0,191.99,0,0,1,104,1,98.81,51.99,2.06042069113544,2.5755526937111,1.71421428571429,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,181,NA
"165",21,"1194244",0,0,191.99,0,0,2,119,1,98.81,51.99,2.06042069113544,2.5755526937111,1.71421428571429,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,261,NA
"166",21,"1194320",0,0,215.99,0,0,2,190,1,112.01,89.99,2.07722638969032,2.59655703019811,1.49994444444444,39,1,1,3,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,222,NA
"167",21,"1194325",0,0,239.99,0,0,1,141,1,125.21,95.99,2.09086948945809,2.61360864262067,2.08326388888889,59,26,26,3,0,1,0,7,0,18,0,7,1,1,1,234,7
"168",21,"1253569",0,4.98,34.99,0,0,1,166,1,10.99,4.99,1.45791666666667,1.45791666666667,1.16633333333333,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"169",21,"1253571",0,4.98,29.99,0,0,1,171,1,9.99,4.99,1.4995,1.4995,1.1996,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"170",21,"1253574",0,0,49.99,0,0,1,199,1,13.99,4.99,1.38861111111111,1.38861111111111,1.11088888888889,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"171",21,"1253575",0,4.98,24.99,0,0,1,181,1,8.99,4.99,1.561875,1.561875,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"172",21,"1253576",0,4.98,29.99,0,0,1,217,1,9.99,4.99,1.4995,1.4995,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"173",21,"1253594",0,4.98,24.99,0,0,1,190,1,8.99,4.99,1.561875,1.561875,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"174",21,"1253595",0,4.98,22.99,0,0,1,166,1,8.59,4.99,1.59652777777778,1.59652777777778,1.27722222222222,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"175",21,"1253597",0,4.98,24.99,0,0,1,172,1,8.99,4.99,1.561875,1.561875,1.2495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"176",21,"1253598",0,4.98,29.99,0,0,1,162,1,9.99,4.99,1.4995,1.4995,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"177",21,"1253599",0,4.98,34.99,0,0,1,162,1,10.99,4.99,1.45791666666667,1.45791666666667,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"178",21,"1253601",0,0,44.99,0,0,1,192,1,12.99,4.99,1.4059375,1.4059375,1.12475,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"179",21,"1253603",0,4.98,29.99,0,0,1,182,1,9.99,4.99,1.4995,1.4995,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"180",21,"1253607",0,4.98,24.99,0,0,1,187,1,8.99,4.99,1.561875,1.561875,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"181",21,"1253611",0,4.98,32.99,0,0,2,126,1,10.59,4.99,1.47276785714286,1.47276785714286,1.17821428571429,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"182",21,"1253615",0,0,44.99,0,0,2,149,1,12.99,4.99,1.4059375,1.4059375,1.12475,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"183",21,"1253619",0,0,54.99,0,0,2,146,1,14.99,4.99,1.37475,1.37475,1.0998,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"184",21,"1286443",0,0,79.99,0,0,1,117,1,34.28,35,1.74994530737257,1.74994530737257,1.77795065570127,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"185",21,"1286463",0,0,49.99,0,0,1,146,1,20.31,10,1.68429919137466,1.68429919137466,1.25006251562891,39,13,13,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"186",21,"1286465",0,0,59.99,0,0,1,146,1,24.72,10,1.70087893393819,1.70087893393819,1.2000400080016,39,6,6,276,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"187",21,"1286468",0,0,59.99,0,0,1,146,1,26,26,1.76493086201824,1.76493086201824,1.76493086201824,39,5,5,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"188",21,"1299176",0,0,39.99,0,0,1,202,0,13,13,1.48165987402742,2.96369025565024,2.96369025565024,39,16,16,3,21,58,-35,96,0,NA,0,0,10,29,44,251,61
"189",21,"1299178",0,0,39.99,0,0,1,218,1,13,13,1.48165987402742,2.96369025565024,2.96369025565024,39,16,16,3,21,58,-35,96,0,NA,0,0,10,29,44,246,61
"190",21,"1299182",0,NA,77.99,0,0,1,217,1,NA,48,NA,NA,4.00100033344448,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,239,NA
"191",21,"1305855",0,0,59.99,0,0,1,183,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"192",21,"1305860",0,0,59.99,0,0,1,199,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"193",21,"1305864",0,0,59.99,0,0,1,199,1,20.95,20,1.53662909836066,2.04892418032787,2.00025006251563,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"194",21,"1305865",0,0,59.99,0,0,2,192,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"195",21,"1309407",0,0,59.99,0,0,2,183,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"196",21,"1309440",0,0,167.99,0,0,1,233,1,79.42,68.9,1.89669188212713,2.70960821948741,2.42193965082248,39,32,18,3,84,148,-39,454,14,1,0,0,17,36,62,3,415
"197",21,"1309446",0,0,167.99,0,0,2,48,1,76.54,68,1.8369600874795,2.62427556041553,2.4001400140014,39,12,7,3,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,571,NA
"198",21,"1309447",0,0,167.99,0,0,1,232,1,79.8,68.9,1.90486449710852,2.72128359224402,2.42193965082248,39,12,7,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,222,NA
"199",21,"1309450",0,0,167.99,0,0,1,232,1,83.52,68.9,1.98875340357523,2.84112702734699,2.42193965082248,39,13,13,3,24,38,-19,101,0,1,0,0,6,10,18,264,82
"200",21,"1309458",0,0,167.99,0,0,1,217,1,68.99,68,1.69686868686869,2.42414141414141,2.4001400140014,39,11,11,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"201",21,"1309465",0,NA,167.99,0,0,1,232,1,NA,68,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,NA
"202",21,"1309466",0,NA,230.99,0,0,1,189,0,NA,71,NA,NA,2.06256641040065,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,256,NA
"203",21,"1309635",0,NA,207.99,0,0,2,200,0,NA,58,NA,NA,2.13340889392626,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA
"204",21,"1309693",0,0,41.99,0,0,1,171,1,15.42,12,1.58035378246142,2.63417388031615,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,237,NA
"205",21,"1309694",0,0,41.99,0,0,1,265,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"206",21,"1309695",0,4.98,41.99,0,0,2,151,1,25,25,2.47145379635079,4.11948204826368,4.11948204826368,39,41,41,3,73,127,-27,353,0,2,0,0,17,53,84,3,326
"207",21,"1309696",0,0,41.99,0,0,1,181,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,218,NA
"208",21,"1309700",0,0,41.99,0,0,1,216,1,13.5,19.6,1.47385047385047,2.45665145665146,3.12594908441268,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"209",21,"1309709",0,0,41.99,0,0,1,220,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"210",21,"1309715",0,0,41.99,0,0,1,130,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"211",21,"1309721",0,0,41.99,0,0,1,192,1,16.99,12,1.6796,2.7996,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"212",21,"1309723",0,0,41.99,0,0,1,239,1,15.42,12,1.58035378246142,2.63417388031615,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"213",21,"1309803",0,0,41.99,0,0,1,248,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"214",21,"1309805",0,0,41.99,0,0,1,223,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"215",21,"1309811",0,0,53.99,0,0,1,190,1,17.5,14.99,1.47958344751987,2.46615511098931,2.3074358974359,39,14,14,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"216",21,"1309813",0,0,64.99,0,0,1,190,1,21.42,20.99,1.49162267615332,2.29492770254762,2.2725,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"217",21,"1309927",0,0,111.99,0,0,1,47,1,52.99,52.9,1.89813559322034,2.71169491525424,2.7075647317651,39,22,18,3,66,93,-7,354,4,4,0,0,13,28,58,3,347
"218",21,"489455",0,0,294.39,0,0,1,116,1,160.94,129.89,2.20599475458973,2.75751217684526,1.56591489361702,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"219",21,"489567",0,NA,210.39,0,0,1,96,1,NA,115.2,NA,NA,2.21018572989327,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"220",21,"489585",0,0,227.99,0,0,1,80,1,120,120,2.11121400129642,2.63904065191221,2.63904065191221,39,9,9,531,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,3,NA
"221",21,"489608",0,0,227.99,0,0,1,66,1,118.92,98.49,2.09030897588705,2.61290914091868,1.54048648648649,39,5,5,534,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,3,NA
"222",21,"489622",0,0,246.39,0,0,1,81,1,116.6,127.4,1.89837429694121,2.3729871330611,2.58836877048491,39,3,3,3,13,15,0,63,0,1,0,0,3,6,10,3,63
"223",21,"540680",0,0,179.99,0,0,1,77,0,67.49,88.56,1.59991111111111,2.66657777777778,2.62481406947239,39,10,10,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"224",21,"540896",0,NA,35.99,0,0,1,124,1,NA,-12,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"225",21,"565916",0,0,123.45,0,0,1,169,1,30.27,-21.5,1.32485511912428,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"226",21,"707522",0,0,59.99,0,0,1,162,1,21.7,22.4,1.56672760511883,1.56672760511883,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"227",21,"1253604",1,4.98,34.99,0,0,1,183,1,10.99,4.99,1.45791666666667,1.45791666666667,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"228",21,"1305857",1,0,59.99,0,0,2,183,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,39,32,32,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,264,NA
"229",21,"1309395",1,0,59.99,0,0,2,45,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"230",21,"1309422",1,0,59.99,0,0,2,183,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"231",21,"1309441",1,0,167.99,0,0,2,233,1,79.42,76,1.89669188212713,2.70960821948741,2.60887052940537,39,32,18,3,84,148,-39,454,14,1,0,0,17,36,62,3,415
"232",21,"1309454",1,0,167.99,0,0,2,48,1,80.65,68.9,1.92340279367987,2.74776734600412,2.42193965082248,39,13,13,3,24,38,-19,101,0,NA,0,0,6,10,18,448,82
"233",21,"1309725",1,0,41.99,0,0,1,192,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"234",21,"1309826",1,0,45,0,0,1,235,1,16,15.91,1.55172413793103,3.44793103448276,3.43726366448952,39,48,48,3,20,24,-2,66,0,2,0,0,8,10,17,3,64
"235",21,"1309828",1,0,45,0,0,2,235,1,16,15.91,1.55172413793103,3.44793103448276,3.43726366448952,39,48,48,3,20,24,-2,66,0,3,0,0,8,10,17,3,64
"236",21,"1309856",1,4.98,23.99,0,0,1,169,1,7.99,7.9,1.499375,1.874375,1.863890615289,39,41,41,3,73,127,-27,353,0,2,0,0,17,53,84,270,326
"237",21,"1309928",1,0,111.99,0,0,1,94,1,52.99,52.9,1.89813559322034,2.71169491525424,2.7075647317651,39,22,18,3,66,93,-7,354,4,1,0,0,13,28,58,3,347
"238",21,"489427",1,0,258.39,0,0,1,74,1,137.49,118.39,2.13722084367246,2.67154673283706,1.61495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"239",21,"704638",1,NA,59.99,0,0,1,135,1,NA,20,NA,NA,1.50012503125781,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"240",21,"733381",1,0,223.99,0,0,1,177,1,117.31,108.49,2.09964379452568,2.62457817772778,1.69690909090909,39,6,6,3,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,229,NA
"241",21,"1253608",2,0,39.99,0,0,3,126,1,11.99,4.99,1.42821428571429,1.42821428571429,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"242",21,"1253613",2,0,59.99,0,0,2,144,1,15.99,4.99,1.36340909090909,1.36340909090909,1.09072727272727,39,8,8,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"243",21,"1305863",2,0,59.99,0,0,1,45,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,39,32,32,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,237,NA
"244",21,"1309398",2,0,59.99,0,0,1,45,1,24.9,20,1.70960387574808,2.27956682815617,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"245",21,"1309427",2,0,167.99,0,0,4,48,1,79.42,68.9,1.89669188212713,2.70960821948741,2.42193965082248,39,32,18,3,84,148,-39,454,14,6,0,0,17,36,62,3,415
"246",21,"1309438",2,0,167.99,0,0,1,48,1,79.42,68.9,1.89669188212713,2.70960821948741,2.42193965082248,39,32,18,3,84,148,-39,454,14,NA,0,0,17,36,62,3,415
"247",21,"1309668",2,0,41.99,0,0,1,196,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"248",21,"1309672",2,0,41.99,0,0,1,246,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,3,NA
"249",21,"1309708",2,0,41.99,0,0,1,190,1,12.99,12,1.44793103448276,2.41344827586207,2.33377792597532,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"250",21,"1309810",2,0,53.99,0,0,2,242,1,14,14.8,1.35008752188047,2.25031257814454,2.29624904312325,39,14,14,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,3,NA
"251",21,"1309857",2,4.98,23.99,0,0,1,169,1,7,7,1.41200706297822,1.76515597410241,1.76515597410241,39,41,41,3,73,127,-27,353,0,4,0,0,17,53,84,246,326
"252",21,"563879",2,NA,18.89,0,0,2,51,1,NA,-1.1,NA,NA,1.05002501250625,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"253",21,"1309394",3,0,59.99,0,0,2,183,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,39,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,252,NA
"254",21,"1309423",3,0,167.99,0,0,2,48,1,79.42,68.9,1.89669188212713,2.70960821948741,2.42193965082248,39,32,18,3,84,148,-39,454,14,2,0,0,17,36,62,3,415
"255",21,"1309463",3,0,167.99,0,0,2,217,1,80.62,68.9,1.92274236007783,2.74682385258098,2.42193965082248,39,2,2,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,507,NA
"256",21,"1309651",3,NA,164.99,0,0,1,238,1,NA,65.9,NA,NA,2.22010293672419,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,254,NA
"257",21,"1309907",3,4.98,23.99,0,0,1,185,1,7,7,1.41200706297822,1.76515597410241,1.76515597410241,39,41,41,3,73,127,-27,353,0,1,0,0,17,53,84,3,326
"258",21,"1253591",4,0,39.99,0,0,1,210,1,11.99,4.99,1.42821428571429,1.42821428571429,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"259",21,"1309665",4,NA,41.99,0,0,1,255,1,NA,12,NA,NA,2.33377792597532,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"260",21,"1309812",4,NA,64.99,0,0,1,242,1,NA,20,NA,NA,2.22249388753056,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"261",21,"1299175",5,0,39.99,0,0,1,212,1,13.59,13.5,1.51477272727273,3.02992424242424,3.01963004907512,39,16,16,3,21,58,-35,96,0,NA,0,0,10,29,44,248,61
"262",21,"1309403",5,0,59.99,0,0,2,45,1,20,20,1.50012503125781,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"263",21,"392649",5,NA,13.59,0,0,1,108,1,NA,-6.4,NA,NA,0.849924962481241,39,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,NA
