Extraction_Date,ord_week_nmb,Site_Name,TCIN,amazon_product_ID,amazon_product_name,amazon_Regular_price,Regular_Price_Range,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo
27-05-2013,26,Amazon,11285635,B002DZ097Y,NCAA Florida Gators Fashion Tote,18.43,n/a,5.22,0,18.43,18.43,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,You Save: $1.52 (8%)
27-05-2013,26,Amazon,11285641,B002DZ896W,NCAA Wake Forest Demon Deacons Fashion Tote,19.95,n/a,5.34,0,0,19.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,n/a
27-05-2013,26,Amazon,11457886,B002ONBSXY,Leatherbay Women's Croc-Embossed Accordion Wallet,57.17,n/a,0,0,57.17,57.17,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $27.78 (33%)
27-05-2013,26,Amazon,11457889,B002ONBSRA,Leatherbay Tri Fold Leather Wallet,42.77,n/a,0,0,42.77,42.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $17.18 (29%)
27-05-2013,26,Amazon,11457891,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,209.51,n/a,0,0,209.51,209.51,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $120.44 (37%)
27-05-2013,26,Amazon,11457892,B001I3P75G,Leatherbay Leather Backpack with Pockets,184.4,n/a,0,0,184.4,184.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $110.55 (37%)
27-05-2013,26,Amazon,11457894,B001I3N9GA,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
27-05-2013,26,Amazon,11457902,B001I3JIQA,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
27-05-2013,26,Amazon,11457905,B002ONBRHG,Leatherbay Urban Hipster Messenger Bag,80.62,n/a,0,0,80.62,80.62,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $19.33 (19%)
27-05-2013,26,Amazon,11457908,B002ONBRIA,Leatherbay Downtown Messenger Bag,66.77,n/a,0,0,66.77,66.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $33.18 (33%)
27-05-2013,26,Amazon,11457912,B002ONBRFI,Leatherbay World Traveller Cabin Bag,204.81,n/a,0,0,204.81,204.81,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $125.14 (38%)
27-05-2013,26,Amazon,11457967,B001PE3HKK,Leatherbay Shopping Leather Tote,96.78,n/a,0,0,96.78,96.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $53.17 (35%)
27-05-2013,26,Amazon,11457969,B002ONBSP2,Leatherbay Double Fold Leather Wallet,32.96,n/a,0,0,32.96,32.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $16.99 (34%)
27-05-2013,26,Amazon,11458033,B002L1L46A,Leatherbay Flip Top Wallet,28.45,n/a,0,0,28.45,28.45,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.50 (5%)
27-05-2013,26,Amazon,11458126,B001I3R858,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
27-05-2013,26,Amazon,11458127,B002L1QWK8,Leatherbay Leatherbay Mini Globe Trotter Duffel Bag,126.79,n/a,0,0,126.79,126.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $73.16 (37%)
27-05-2013,26,Amazon,11458128,B001I3N9BK,Leatherbay Ladies Zip Leather Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%)
27-05-2013,26,Amazon,11458131,B002KKTUQ8,Leatherbay Urban Messenger,84.78,n/a,0,0,84.78,84.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $45.17 (35%)
27-05-2013,26,Amazon,11458133,B001IR2DNQ,Leatherbay Leather Small Backpack,111.18,n/a,0,0,111.18,111.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $63.77 (36%)
27-05-2013,26,Amazon,11458134,B001I3P6Y8,Leatherbay London Leather Tote,77.59,n/a,0,0,77.59,77.59,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $72.36 (48%)
27-05-2013,26,Amazon,11458136,B002ONBRDU,Leatherbay Leather Backpack with Single Pocket,162.79,n/a,0,0,162.79,162.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $97.16 (37%)
27-05-2013,26,Amazon,11458137,B001I3P6XO,Leatherbay Oxford Tote,93.56,n/a,0,0,93.56,93.56,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $36.39 (28%)
27-05-2013,26,Amazon,11458138,B002ONBSYS,Leatherbay Women'S Flip Top Sleek Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%)
27-05-2013,26,Amazon,11470750,B000GHGFX8,"McKlein USA Chicago Leather Wheeled 17"" Laptop Case",202.61,n/a,0,0,202.61,202.61,n/a,Yes,& FREE Shipping.,You Save: $132.39 (40%)
27-05-2013,26,Amazon,11470751,B002MXVEOO,"McKlein USA Sheridan Leather Wheeled 17"" Laptop Catalog Case",198.8,n/a,0,0,198.8,198.8,n/a,Yes,& FREE Shipping.,You Save: $121.20 (38%)
27-05-2013,26,Amazon,11470752,B002ABZ1RO,"McKlein USA Bucktown Leather 17"" Laptop Case",115.19,n/a,0,0,115.19,115.19,n/a,Yes,& FREE Shipping.,You Save: $99.81 (46%)
27-05-2013,26,Amazon,11470756,B002MXZJ5O,"McKlein USA West Loop Leather 17"" Laptop Case",133.45,n/a,0,0,133.45,133.45,n/a,Yes,& FREE Shipping.,You Save: $111.55 (46%)
27-05-2013,26,Amazon,11470965,B000GHGFXS,"McKlein USA Pearson Leather Expandable 15.4"" Laptop Briefcase",129.79,n/a,0,0,129.79,129.79,n/a,Yes,& FREE Shipping.,You Save: $75.21 (37%)
27-05-2013,26,Amazon,11721786,B0036URVGC,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",168.28,n/a,0,0,168.28,168.28,n/a,Yes,& FREE Shipping.,You Save: $106.72 (39%)
27-05-2013,26,Amazon,11721787,B000PCTX74,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%)
27-05-2013,26,Amazon,11721791,B000PCOBS0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%)
27-05-2013,26,Amazon,11721794,B000PCOBRG,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%)
27-05-2013,26,Amazon,11721796,B000PCOBV2,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",149.07,n/a,0,0,149.07,149.07,n/a,Yes,& FREE Shipping.,You Save: $125.93 (46%)
27-05-2013,26,Amazon,11721797,B000PCOBSA,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%)
27-05-2013,26,Amazon,11721798,B000NRTCCM,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",145.01,n/a,0,0,145.01,145.01,n/a,Yes,& FREE Shipping.,You Save: $129.99 (47%)
27-05-2013,26,Amazon,11721802,B000NRTCEA,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",171.8,n/a,0,0,171.8,171.8,n/a,Yes,& FREE Shipping.,You Save: $103.20 (38%)
27-05-2013,26,Amazon,11744104,B0019M7WCW,Wenger SwissGear SA9998 Laptop Backpack,49.99,n/a,0,0,49.99,49.99,n/a,Yes,& FREE Shipping.,You Save: $119.01 (70%)
27-05-2013,26,Amazon,11744563,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",89.99,n/a,0,0,89.99,89.99,n/a,Yes,& FREE Shipping.,You Save: $44.96 (33%)
27-05-2013,26,Amazon,11878083,B002UO8XJO,Rockland Luggage Celebrity 3 Piece Luggage Set,128,n/a,0,0,128,128,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $352.00 (73%)
27-05-2013,26,Amazon,11906638,B002VP6O9I,Travel Select Amsterdam Business Rolling Garment Bag,47.08,n/a,0,0,47.08,47.08,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $12.91 (22%)
27-05-2013,26,Amazon,11906983,B002VQ7VY4,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,64.78,n/a,0,0,64.78,64.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $135.21 (68%)
27-05-2013,26,Amazon,12025307,B002B0LQ50,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%)
27-05-2013,26,Amazon,12026093,B002B0G5KQ,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%)
27-05-2013,26,Amazon,12026270,B002B0G5BA,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%)
27-05-2013,26,Amazon,12026274,B00280Z960,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%)
27-05-2013,26,Amazon,12026278,B0028119AE,Heys Luggage Ecase Exotic Bag,102.36,n/a,0,0,102.36,102.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $237.64 (70%)
27-05-2013,26,Amazon,12046473,B002XKS19C,US Traveler New Yorker 4 Piece Luggage Set Expandable,82.38,n/a,0,0,82.38,82.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $117.61 (59%)
27-05-2013,26,Amazon,12046478,B000QPD7QI,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,38.3,n/a,0,0,38.3,38.3,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.69 (23%)
27-05-2013,26,Amazon,12046481,B002XKU0KK,US Traveler New Yorker 4 Piece Luggage Set Expandable,103.99,n/a,0,0,103.99,103.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $96.00 (48%)
27-05-2013,26,Amazon,12046484,B002XKU0MS,US Traveler New Yorker 4 Piece Luggage Set Expandable,82.38,n/a,0,0,82.38,82.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $117.61 (59%)
27-05-2013,26,Amazon,12193963,B00363RSUI,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%)
27-05-2013,26,Amazon,12193964,B000SRL6TY,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12193965,B00363TU54,Rockland Luggage Four-Piece Luggage Set,92.99,n/a,0,0,92.99,92.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $147.00 (61%)
27-05-2013,26,Amazon,12193967,B00363WXIA,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%)
27-05-2013,26,Amazon,12193968,B00363TU5E,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12193970,B00363V3K4,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%)
27-05-2013,26,Amazon,12250011,B002U5CVC8,Sumdex DSLR Camera/Notebook Backpack,52.18,n/a,0,0,52.18,52.18,n/a,Yes,& FREE Shipping.,You Save: $47.77 (48%)
27-05-2013,26,Amazon,12333491,B003EZSEU6,Rockland Luggage 30 Inch Rolling Duffle?Bag,32.51,n/a,0,0,32.51,32.51,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $56.49 (63%)
27-05-2013,26,Amazon,12333492,B003EZXP00,Rockland Luggage 30 Inch Rolling Duffle?Bag,36.12,n/a,0,0,36.12,36.12,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $52.88 (59%)
27-05-2013,26,Amazon,12333495,B003EZXP5U,Rockland Luggage 40 Inch Rolling Duffle Bag,50.95,n/a,0,0,50.95,50.95,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $58.05 (53%)
27-05-2013,26,Amazon,12333496,B003EZSF3C,Rockland Luggage Dot 4 Piece Luggage Set,91.99,n/a,0,0,91.99,91.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $148.00 (62%)
27-05-2013,26,Amazon,12333497,B003EZW4JI,Rockland Luggage 30 Inch Rolling Duffle?Bag,51.94,n/a,0,0,51.94,51.94,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $37.06 (42%)
27-05-2013,26,Amazon,12333498,B003EZXPAK,Rockland Luggage Dot 4 Piece Luggage Set,99.09,n/a,0,0,99.09,99.09,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.90 (59%)
27-05-2013,26,Amazon,12333615,B003F0154W,Rockland Luggage 36 Inch Rolling Duffle Bag,44.1,n/a,0,0,44.1,44.1,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $54.90 (55%)
27-05-2013,26,Amazon,12333617,B003EZW8HQ,Rockland Luggage 40 Inch Rolling Duffle Bag,42.66,n/a,0,0,42.66,42.66,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $66.34 (61%)
27-05-2013,26,Amazon,12333618,B003EZW8IU,Rockland Luggage Dot 4 Piece Luggage Set,91.45,n/a,0,0,91.45,91.45,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $148.54 (62%)
27-05-2013,26,Amazon,12403905,B003AJR7D6,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12403907,B00363PRHO,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12403909,B002MVGJNM,Rockland Luggage 22 Inch Rolling Duffle Bag,28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12403912,B003I6VRFA,Rockland Luggage 19 Inch Tote Bag,20.36,n/a,4.98,0,20.36,20.36,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $9.64 (32%)
27-05-2013,26,Amazon,12404053,B005UZHM5Q,Rockland Luggage Polo Equipment 4 Piece Luggage Set,119.2,n/a,0,0,119.2,119.2,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $325.80 (73%)
27-05-2013,26,Amazon,12404055,B003I6OECS,Rockland Luggage 19 Inch Tote Bag,21.99,n/a,4.98,0,21.99,21.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $8.01 (27%)
27-05-2013,26,Amazon,12404057,B003I6SB6S,Rockland Luggage 19 Inch Tote Bag,22.98,n/a,4.98,0,22.98,22.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $7.02 (23%)
27-05-2013,26,Amazon,12404369,B002MV26V6,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%)
27-05-2013,26,Amazon,12404371,B002MVGEUA,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,12404372,B003I6O3S8,Rockland Luggage Polo Equipment 4 Piece Luggage Set,110.49,n/a,0,0,110.49,110.49,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $208.51 (65%)
27-05-2013,26,Amazon,12733063,B004RD5DQC,Wildkin Big Dots Aqua Sidekick Backpack,18.16,n/a,5.69,0,18.16,18.16,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $11.83 (39%)
27-05-2013,26,Amazon,12733088,B004C0Z432,Wildkin Camouflage Duffel Bag,22.09,n/a,6.11,0,22.09,22.09,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $7.90 (26%)
27-05-2013,26,Amazon,12733093,B000MSPGVS,"Wildkin English Riding Sidekick Backpack, Purple",22.72,n/a,4.62,0,22.72,22.72,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Post to a trot with our English Riding pattern. A Classic Wildkin design, English Riding in Purple features iconic riding imagery like boots, saddles, ribbons, and jumps on a pleasant, deep lavender background. Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and conform to all rules and r",Yes,& FREE Shipping on orders over $25.,You Save: $7.27 (24%)
27-05-2013,26,Amazon,12733122,B004C0R0XE,Wildkin Kaleidoscope Sidekick Backpack,22.69,n/a,4.98,0,22.69,22.69,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $7.30 (24%)
27-05-2013,26,Amazon,12733140,B003F1HCXY,Wildkin Big Dots Aqua Sidekick Backpack,20.17,n/a,4.98,0,20.17,20.17,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $9.82 (33%)
27-05-2013,26,Amazon,12733147,B004C0X4J8,Wildkin Horses in Pink Duffel Bag,22.51,n/a,4.98,0,22.51,22.51,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $7.48 (25%)
27-05-2013,26,Amazon,12903536,B003R1DM04,Wildkin Macropak Backpacks,31.59,n/a,0,0,31.59,31.59,n/a,Yes,& FREE Shipping.,You Save: $8.40 (21%)
27-05-2013,26,Amazon,12931414,B003U80RRA,Traveler's Choice Luggage Toronto Three Piece Hardside Spinner Luggage,132.98,n/a,0,0,132.98,132.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $67.01 (34%)
27-05-2013,26,Amazon,12937444,B003LQ1YMS,"Sumdex NeoMetro Link Brief for 15"" MacBook Pro",38.29,n/a,0,0,0,38.29,n/a,Yes,n/a,n/a
27-05-2013,26,Amazon,12937446,B003XW25IM,Sumdex Computer Backpack - 15.6,31.81,n/a,0,0,31.81,31.81,n/a,Yes,& FREE Shipping.,You Save: $8.14 (20%)
27-05-2013,26,Amazon,12937448,B003XW6WEU,Sumdex Computer Backpack - 15.6,29.24,n/a,0,0,29.24,29.24,n/a,Yes,& FREE Shipping.,You Save: $10.71 (27%)
27-05-2013,26,Amazon,12937450,B003LQ06BI,"Sumdex NeoMetro Route Brief for 17"" MacBook Pro",48.15,n/a,0,0,0,48.15,n/a,Yes,n/a,n/a
27-05-2013,26,Amazon,12937451,B003XVVWWS,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,13.1,n/a,5.58,0,13.1,13.1,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $6.85 (34%)
27-05-2013,26,Amazon,12937452,B003XW1Y7U,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,13.1,n/a,5.58,0,13.1,13.1,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $6.85 (34%)
27-05-2013,26,Amazon,12937454,B003LQ062M,"Sumdex NeoMetro Link Brief for 13"" MacBook",47.38,n/a,0,0,47.38,47.38,n/a,Yes,& FREE Shipping.,You Save: $27.57 (37%)
27-05-2013,26,Amazon,12937455,B003XVVX0O,Sumdex DigiPod Stretch iPod/iPhone/Smart Phone Case,13.1,n/a,5.58,0,13.1,13.1,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $6.85 (34%)
27-05-2013,26,Amazon,12937456,B003LPQNQG,"Sumdex NeoMetro Link Brief for 13"" MacBook",38.39,n/a,0,0,0,38.39,n/a,Yes,n/a,n/a
27-05-2013,26,Amazon,13004545,B003U8HHAA,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,63.35,n/a,0,0,63.35,63.35,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $26.64 (30%)
27-05-2013,26,Amazon,13004558,B004E0Z3QS,Travelers Choice Luggage Vienna Traditional Rolling Garment Bag,68.6,n/a,0,0,68.6,68.6,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $31.39 (31%)
27-05-2013,26,Amazon,13037669,B001GA2AAQ,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a
27-05-2013,26,Amazon,13037674,B002SE5FWO,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a
27-05-2013,26,Amazon,13037678,B001GA09N6,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a
27-05-2013,26,Amazon,13037680,B001GA2A8S,Heys Luggage Eco Case Bag Set,900,n/a,0,0,0,900,n/a,Yes,& FREE Shipping and Free Returns.,n/a
27-05-2013,26,Amazon,13259618,B004A9HFIW,Rockland 4 Piece Luggage Set,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%)
27-05-2013,26,Amazon,13295701,B004HKWBRE,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",50.47,n/a,0,0,50.47,50.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $109.53 (68%)
27-05-2013,26,Amazon,13295707,B004HKY8KC,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,13295711,B004HKWC9G,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,13295784,B004HKY9ZQ,"Rockland Luggage Rolling 22"" Duffle Bag",22.47,n/a,4.98,0,22.47,22.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $46.53 (67%)
27-05-2013,26,Amazon,13295788,B004HKYA6O,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",50.47,n/a,0,0,50.47,50.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $109.53 (68%)
27-05-2013,26,Amazon,13295789,B004HKSF7O,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
27-05-2013,26,Amazon,13295815,B004HKQKEY,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
