"Quarter","Week","Location_NMR","Merch_Division_NMR","Merch_Division_TEXT","Item_Type_Code","Item_Type_Desc","Item_Type_Desc_Code","Stock_Status","CAD_Sales_Dollar","CAD_Sales_Dollar_Comp","Comp_Weekly_Sales_Units","Sales_Units","Cost","Inventory_On_Hand_Dollar","Inventory_On_Hand_Units","List_Price","Invoice_Count","Margin_Correction_Comp","Margin_Correction","Comp_Cost","Margin_Dollar","Margin_Dollar_Comp","Margin_Per","Avg_Selling_Price","Store","ID_unit","Prob","Stratum"
"4",2016-01-22,3096,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",39772.68,39772.68,76,76,30968.13,643258.36,1030,0,112,271.23,271.23,30968.13,9075.78,9075.78,0.228191311221673,523.324736842105,"LOWE'S OF ETOBICOKE, ON                           ",10224,0.727586206896552,9
"4",2016-01-22,3010,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",47409.88,47409.88,76,76,35948.58,588727.8,879,0,114,-24.93,-24.93,35948.58,11436.37,11436.37,0.241223348382236,623.814210526316,"LOWE'S OF S. WINDSOR, ON                          ",10075,0.755555555555556,10
"4",2016-01-22,3010,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",202.8,202.8,2,2,142.17,29444.62,25,0,2,171.2,171.2,142.17,231.83,231.83,1.1431459566075,101.4,"LOWE'S OF S. WINDSOR, ON                          ",10090,0.755555555555556,10
"4",2016-01-22,3010,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",10537.88,10537.88,36,36,6647.93,83303.58,261,0,36,1038.83,1038.83,6647.93,4928.78,4928.78,0.467720262519596,292.718888888889,"LOWE'S OF S. WINDSOR, ON                          ",10132,0.755555555555556,10
"4",2016-01-22,3010,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-1893.95,-1893.95,-1,-1,-1659.18,89496.86,83,0,4,-218.3,-218.3,-1659.18,-453.07,-453.07,0.239219620370126,1893.95,"LOWE'S OF S. WINDSOR, ON                          ",10185,0.755555555555556,10
"4",2016-01-22,2888,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,928.37,2,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF WHITBY, ON                              ",10057,0.622950819672131,11
"4",2016-01-22,2888,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,595.41,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF WHITBY, ON                              ",10071,0.622950819672131,11
"4",2016-01-22,2888,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",1904.52,1904.52,24,24,1244.83,93016.87,288,24.75,26,1308.44,1308.44,1244.83,1968.13,1968.13,1.03339949173545,79.355,"LOWE'S OF WHITBY, ON                              ",10158,0.622950819672131,11
"4",2016-01-22,2888,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",48486,48486,70,70,37556.17,621643.94,1053,0,94,-547.06,-547.06,37556.17,10382.77,10382.77,0.214139545435796,692.657142857143,"LOWE'S OF WHITBY, ON                              ",10228,0.622950819672131,11
"4",2016-01-22,2632,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",3708.24,3708.24,22,22,2640.53,103649.59,296,0,22,1461.3,1461.3,2640.53,2529.01,2529.01,0.681997389597221,168.556363636364,"LOWE'S OF MAPLE, ON                               ",10074,0.682481751824818,12
"4",2016-01-22,2632,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",8874.19,8874.19,8,8,7835.08,187580.32,168,0,21,208.01,208.01,7835.08,1247.12,1247.12,0.140533389526255,1109.27375,"LOWE'S OF MAPLE, ON                               ",10222,0.682481751824818,12
"4",2016-01-22,2632,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",151,151,0,0,344.21,33864.06,49,0,2,NA,NA,344.21,-193.21,-193.21,-1.27953642384106,0,"LOWE'S OF MAPLE, ON                               ",10225,0.682481751824818,12
"4",2016-01-22,3066,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",7343.98,7343.98,21,21,5932.74,356376.66,707,0,32,377.72,377.72,5932.74,1788.96,1788.96,0.24359543462809,349.713333333333,"LOWE'S OF SARNIA, ON                              ",10045,0.673684210526316,13
"4",2016-01-22,3066,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",239.53,239.53,1,1,352.97,43630.11,39,0,3,71.33,71.33,352.97,-42.11,-42.11,-0.175802613451342,239.53,"LOWE'S OF SARNIA, ON                              ",10155,0.673684210526316,13
"4",2016-01-22,3066,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1995.1,11,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF SARNIA, ON                              ",10189,0.673684210526316,13
"4",2016-01-22,2494,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4473.78,4473.78,19,19,3117.02,106444.08,282,0,28,980.08,980.08,3117.02,2336.84,2336.84,0.522341286339516,235.462105263158,"LOWE'S OF N. SCARBOROUGH, ON                      ",10081,0.728813559322034,14
"4",2016-01-22,2494,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,493.84,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. SCARBOROUGH, ON                      ",10098,0.728813559322034,14
"4",2016-01-22,2494,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",4704.45,4704.45,5,5,3758.05,80459.21,85,0,6,NA,NA,3758.05,946.4,946.4,0.201171231493586,940.89,"LOWE'S OF N. SCARBOROUGH, ON                      ",10221,0.728813559322034,14
"4",2016-01-22,3059,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",706.05,706.05,3,3,677.43,37790.32,40,0,3,NA,NA,677.43,28.62,28.62,0.0405353728489484,235.35,"LOWE'S OF CALGARY, AB - SUNRIDGE                  ",10050,0.574750830564784,15
"4",2016-01-22,3059,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",8919.77,8919.77,6,6,7755.83,70251.66,76,0,6,7.76,7.76,7755.83,1171.7,1171.7,0.131359889324501,1486.62833333333,"LOWE'S OF CALGARY, AB - SUNRIDGE                  ",10174,0.574750830564784,15
"4",2016-01-22,3158,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2993.15,2993.15,15,15,2079.33,82002.81,279,0,16,1137.55,1137.55,2079.33,2051.37,2051.37,0.685354893673889,199.543333333333,"LOWE'S OF N.E. EDMONTON, AB                       ",10048,0.811387900355872,16
"4",2016-01-22,3158,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",805.8,805.8,1,1,687.64,72711.22,81,0,1,38.75,38.75,687.64,156.91,156.91,0.194725738396624,805.8,"LOWE'S OF N.E. EDMONTON, AB                       ",10062,0.811387900355872,16
"4",2016-01-22,3158,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",2171.84,2171.84,6,6,2215.14,27358.9,32,0,6,57.07,57.07,2215.14,13.7700000000003,13.7700000000003,0.00634024605864165,361.973333333333,"LOWE'S OF N.E. EDMONTON, AB                       ",10084,0.811387900355872,16
"4",2016-01-22,3158,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1234.85,4,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N.E. EDMONTON, AB                       ",10126,0.811387900355872,16
"4",2016-01-22,3085,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",4300.82,4300.82,5,5,3292.76,59563.85,62,0,8,NA,NA,3292.76,1008.06,1008.06,0.234387860919545,860.164,"LOWE'S OF N. SUDBURY, ON                          ",10104,0.766666666666667,17
"4",2016-01-22,3085,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",26736.68,26736.68,55,55,23621.19,540669.19,900,0,78,-44.47,-44.47,23621.19,3071.02,3071.02,0.114861680657434,486.121454545455,"LOWE'S OF N. SUDBURY, ON                          ",10173,0.766666666666667,17
"4",2016-01-22,3085,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,44078.72,43,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. SUDBURY, ON                          ",10179,0.766666666666667,17
"4",2016-01-22,3085,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",5538.63,5538.63,25,25,5003.05,78797.73,245,0,29,740.68,740.68,5003.05,1276.26,1276.26,0.230428824456589,221.5452,"LOWE'S OF N. SUDBURY, ON                          ",10207,0.766666666666667,17
"4",2016-01-22,3085,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,235.7,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. SUDBURY, ON                          ",10213,0.766666666666667,17
"4",2016-01-22,2741,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",119.4,119.4,1,1,133.64,1691.97,5,0,1,NA,NA,133.64,-14.24,-14.24,-0.119262981574539,119.4,"LOWE'S OF S. OSHAWA, ON                           ",10047,0.666666666666667,18
"4",2016-01-22,2741,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",19969.91,19969.91,38,38,16118.93,595408.56,958,0,55,-3.9,-3.9,16118.93,3847.08,3847.08,0.192643832646216,525.523947368421,"LOWE'S OF S. OSHAWA, ON                           ",10094,0.666666666666667,18
"4",2016-01-22,2922,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4513.9,4513.9,17,17,4091.21,86208.83,256,0,24,1146.49,1146.49,4091.21,1569.18,1569.18,0.34763286736525,265.523529411765,"LOWE'S OF KINGSTON, ON                            ",10041,0.737827715355805,19
"4",2016-01-22,2922,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",49438.28,49438.28,68,68,38072.98,531571.54,895,0,87,456.58,456.58,38072.98,11821.88,11821.88,0.239124014832231,727.033529411765,"LOWE'S OF KINGSTON, ON                            ",10106,0.737827715355805,19
"4",2016-01-22,2922,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",107.46,107.46,1,1,133.64,2411.87,11,0,1,NA,NA,133.64,-26.18,-26.18,-0.243625535082821,107.46,"LOWE'S OF KINGSTON, ON                            ",10109,0.737827715355805,19
"4",2016-01-22,2922,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",3091.26,3091.26,2,2,2797.86,28889.29,41,0,2,NA,NA,2797.86,293.4,293.4,0.0949127540226316,1545.63,"LOWE'S OF KINGSTON, ON                            ",10190,0.737827715355805,19
"4",2016-01-22,2951,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",6031.39,6031.39,26,26,4306.24,436935.07,816,0,34,422.63,422.63,4306.24,2147.78,2147.78,0.356100335080305,231.976538461538,"LOWE'S OF N. ETOBICOKE, ON                        ",10052,0.587692307692308,20
"4",2016-01-22,2642,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",12299.37,12299.37,48,48,8254.74,111241.15,323,24.75,49,1777.9,1777.9,8254.74,5822.53,5822.53,0.473400670115624,256.236875,"LOWE'S OF EAST GWILLIMBURY, ON                    ",10049,0.712230215827338,21
"4",2016-01-22,2642,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-800,-800,0,0,0,29876.7,48,0,2,NA,NA,0,-800,-800,1,0,"LOWE'S OF EAST GWILLIMBURY, ON                    ",10137,0.712230215827338,21
"4",2016-01-22,2642,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",71287.71,71287.71,106,106,56878.69,663889.03,1054,0,135,631.38,631.38,56878.69,15040.4,15040.4,0.2109816685092,672.525566037736,"LOWE'S OF EAST GWILLIMBURY, ON                    ",10151,0.712230215827338,21
"4",2016-01-22,3092,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1060.93,3,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF NIAGARA FALLS, ON                       ",10060,0.709090909090909,22
"4",2016-01-22,3092,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",355.33,355.33,1,1,557.11,24485.93,18,0,1,NA,NA,557.11,-201.78,-201.78,-0.567866490304787,355.33,"LOWE'S OF NIAGARA FALLS, ON                       ",10135,0.709090909090909,22
"4",2016-01-22,3092,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",9631.32,9631.32,6,6,7279.69,68255.44,60,0,6,-56.05,-56.05,7279.69,2295.58,2295.58,0.23834531507623,1605.22,"LOWE'S OF NIAGARA FALLS, ON                       ",10163,0.709090909090909,22
"4",2016-01-22,3092,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2398.51,2398.51,7,7,2033.4,84552.17,280,0,8,1066.04,1066.04,2033.4,1431.15,1431.15,0.596682940658992,342.644285714286,"LOWE'S OF NIAGARA FALLS, ON                       ",10231,0.709090909090909,22
"4",2016-01-22,3089,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",1328.45,1328.45,2,2,1236.28,69156.89,84,0,3,NA,NA,1236.28,92.1700000000001,92.1700000000001,0.069381610147164,664.225,"LOWE'S OF NEPEAN, ON                              ",10141,0.694244604316547,23
"4",2016-01-22,3089,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",43402.79,43402.79,60,60,32773.99,547715.16,892,0,80,146.61,146.61,32773.99,10775.41,10775.41,0.24826537648847,723.379833333333,"LOWE'S OF NEPEAN, ON                              ",10178,0.694244604316547,23
"4",2016-01-22,3089,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",810.32,810.32,16,16,529.11,92485.3,272,0,22,1380.07,1380.07,529.11,1661.28,1661.28,2.05015302596505,50.645,"LOWE'S OF NEPEAN, ON                              ",10233,0.694244604316547,23
"4",2016-01-22,2493,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-2447.39,-2447.39,-1,-1,-1922.56,82156.46,76,0,4,NA,NA,-1922.56,-524.83,-524.83,0.214444775863267,2447.39,"LOWE'S OF N. BRAMPTON, ON                         ",10056,0.633986928104575,24
"4",2016-01-22,2493,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,41078.64,37,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. BRAMPTON, ON                         ",10108,0.633986928104575,24
"4",2016-01-22,2493,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,587.96,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF N. BRAMPTON, ON                         ",10139,0.633986928104575,24
"4",2016-01-22,2493,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",46357.01,46357.01,85,85,38157.87,606389.91,991,0,130,663.61,663.61,38157.87,8862.75,8862.75,0.191184677355162,545.376588235294,"LOWE'S OF N. BRAMPTON, ON                         ",10152,0.633986928104575,24
"4",2016-01-22,2493,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",-619.2,-619.2,-1,-1,-464.19,1989.31,5,0,1,NA,NA,-464.19,-155.01,-155.01,0.250339147286822,619.2,"LOWE'S OF N. BRAMPTON, ON                         ",10168,0.633986928104575,24
"4",2016-01-22,2872,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,90064.93,86,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF BELLEVILLE, ON                          ",10051,0.670175438596491,25
"4",2016-01-22,2872,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-479.7,-479.7,0,0,0,33791.03,60,0,1,NA,NA,0,-479.7,-479.7,1,0,"LOWE'S OF BELLEVILLE, ON                          ",10053,0.670175438596491,25
"4",2016-01-22,2872,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,383.81,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF BELLEVILLE, ON                          ",10170,0.670175438596491,25
"4",2016-01-22,2872,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",26607.57,26607.57,41,41,19693.94,629977.62,1027,0,86,-101.34,-101.34,19693.94,6812.29,6812.29,0.256028265640192,648.96512195122,"LOWE'S OF BELLEVILLE, ON                          ",10171,0.670175438596491,25
"4",2016-01-22,2872,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1862.2,10,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF BELLEVILLE, ON                          ",10229,0.670175438596491,25
"4",2016-01-22,3201,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2227.16,2227.16,27,27,1606.37,85523.44,251,0,27,948.84,948.84,1606.37,1569.63,1569.63,0.704767506600334,82.4874074074074,"LOWE'S OF PICKERING, ON                           ",10061,0.783088235294118,26
"4",2016-01-22,3201,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",113.43,113.43,1,1,133.64,597.83,2,0,1,NA,NA,133.64,-20.21,-20.21,-0.178171559552147,113.43,"LOWE'S OF PICKERING, ON                           ",10089,0.783088235294118,26
"4",2016-01-22,3201,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",32310.85,32310.85,50,50,24726.59,578115.45,969,0,78,-197.33,-197.33,24726.59,7386.93,7386.93,0.228620726474234,646.217,"LOWE'S OF PICKERING, ON                           ",10191,0.783088235294118,26
"4",2016-01-22,3201,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-64.51,-64.51,0,0,0,25670.04,32,0,1,NA,NA,0,-64.51,-64.51,1,0,"LOWE'S OF PICKERING, ON                           ",10209,0.783088235294118,26
"4",2016-01-22,2889,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",35892.16,35892.16,64,64,25921.73,519898.7,828,0,98,537.53,537.53,25921.73,10507.96,10507.96,0.29276477091376,560.815,"LOWE'S OF W. WATERLOO, ON                         ",10175,0.771535580524345,27
"4",2016-01-22,2889,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,597.83,2,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF W. WATERLOO, ON                         ",10196,0.771535580524345,27
"4",2016-01-22,2889,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",1951.6,1951.6,2,2,1583.32,80219.11,74,0,1,-69.13,-69.13,1583.32,299.15,299.15,0.153284484525518,975.8,"LOWE'S OF W. WATERLOO, ON                         ",10198,0.771535580524345,27
"4",2016-01-22,2889,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",3393.28,3393.28,24,24,2520.19,85115.4,251,0,30,1783.57,1783.57,2520.19,2656.66,2656.66,0.782918002640513,141.386666666667,"LOWE'S OF W. WATERLOO, ON                         ",10219,0.771535580524345,27
"4",2016-01-22,3208,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",22053.87,22053.87,45,45,16834.55,544597.23,933,1232.33,43,624.74,624.74,16834.55,5844.06,5844.06,0.264990226205197,490.086,"LOWE'S OF S. REGINA, SK                           ",10065,0.667808219178082,28
"4",2016-01-22,3208,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1661.39,7,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF S. REGINA, SK                           ",10153,0.667808219178082,28
"4",2016-01-22,3007,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",11.9,11.9,1,1,6.64,28711.97,39,0,1,NA,NA,6.64,5.26,5.26,0.442016806722689,11.9,"LOWE'S OF CALGARY - CROSSIRON, AB                 ",10042,0.680272108843537,29
"4",2016-01-22,3007,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",119.4,119.4,1,1,133.95,2326.33,7,0,1,NA,NA,133.95,-14.55,-14.55,-0.121859296482412,119.4,"LOWE'S OF CALGARY - CROSSIRON, AB                 ",10044,0.680272108843537,29
"4",2016-01-22,3007,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",1399.8,1399.8,0,0,704.56,65687.4,68,0,4,NA,NA,704.56,695.24,695.24,0.496670952993285,0,"LOWE'S OF CALGARY - CROSSIRON, AB                 ",10123,0.680272108843537,29
"4",2016-01-22,3007,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",4235.37,4235.37,32,32,2503.11,93832.83,317,0,32,1389.81,1389.81,2503.11,3122.07,3122.07,0.737142209535412,132.3553125,"LOWE'S OF CALGARY - CROSSIRON, AB                 ",10156,0.680272108843537,29
"4",2016-01-22,3007,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",43128.87,43128.87,62,62,32384.51,569442.74,965,773.83,84,-841.37,-841.37,32384.51,9902.99,9902.99,0.229613945368845,695.626935483871,"LOWE'S OF CALGARY - CROSSIRON, AB                 ",10237,0.680272108843537,29
"4",2016-01-22,2633,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",3004.23,3004.23,3,3,3104.49,102770.14,91,0,7,71.74,71.74,3104.49,-28.5199999999998,-28.5199999999998,-0.00949328114025882,1001.41,"LOWE'S OF W. SCARBOROUGH, ON                      ",10080,0.702054794520548,30
"4",2016-01-22,2633,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,463.1,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF W. SCARBOROUGH, ON                      ",10138,0.702054794520548,30
"4",2016-01-22,2633,37,"APPLIANCES",14,"IN AND OUT                              ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,401.92,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF W. SCARBOROUGH, ON                      ",10202,0.702054794520548,30
"4",2016-01-22,3211,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",7226.2,7226.2,5,5,5529.02,78294.71,90,0,11,182.71,182.71,5529.02,1879.89,1879.89,0.260149179375052,1445.24,"LOWE'S OF EDMONTON-WEST, AB                       ",10073,0.633333333333333,31
"4",2016-01-22,3211,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2284.52,2284.52,16,16,1421.23,92628.91,282,4087,18,1027.1,1027.1,1421.23,1890.39,1890.39,0.827477982245723,142.7825,"LOWE'S OF EDMONTON-WEST, AB                       ",10112,0.633333333333333,31
"4",2016-01-22,3097,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,1855.66,4,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF VAUGHAN, ON                             ",10083,0.706713780918728,32
"4",2016-01-22,3097,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",NA,NA,NA,NA,NA,32125.67,29,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF VAUGHAN, ON                             ",10117,0.706713780918728,32
"4",2016-01-22,3097,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",2979.04,2979.04,21,21,1900.43,76498.25,256,0,18,900.6,900.6,1900.43,1979.21,1979.21,0.664378457489661,141.859047619048,"LOWE'S OF VAUGHAN, ON                             ",10166,0.706713780918728,32
"4",2016-01-22,3009,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",325.83,325.83,3,3,395.33,51322.97,48,0,3,NA,NA,395.33,-69.5,-69.5,-0.213301414848234,108.61,"LOWE'S OF ORLEANS, ON                             ",10128,0.71841155234657,33
"4",2016-01-22,3009,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",25656.36,25656.36,38,38,18351.38,648104.79,1022,0,60,-388.91,-388.91,18351.38,6916.07,6916.07,0.269565519036995,675.167368421053,"LOWE'S OF ORLEANS, ON                             ",10130,0.71841155234657,33
"4",2016-01-22,3009,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",-4850.4,-4850.4,-3,-3,-3502.71,105502.3,108,0,7,16.73,16.73,-3502.71,-1330.96,-1330.96,0.274402111166089,1616.8,"LOWE'S OF ORLEANS, ON                             ",10208,0.71841155234657,33
"4",2016-01-22,3009,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",3699.99,3699.99,14,14,2746.46,89933.89,286,0,15,1111.69,1111.69,2746.46,2065.22,2065.22,0.558169076132638,264.285,"LOWE'S OF ORLEANS, ON                             ",10223,0.71841155234657,33
"4",2016-01-22,2952,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",0,"NON-STOCK                               ",11319.75,11319.75,9,9,9149.55,77030.58,75,0,9,19.74,19.74,9149.55,2189.94,2189.94,0.19346186974094,1257.75,"LOWE'S OF EDMONTON-SOUTH COMMON, AB               ",10147,0.732142857142857,34
"4",2016-01-22,2952,37,"APPLIANCES",14,"IN AND OUT                              ",1,"STOCK                                   ",NA,NA,NA,NA,NA,466.89,1,0,NA,NA,NA,NA,0,0,NA,0,"LOWE'S OF EDMONTON-SOUTH COMMON, AB               ",10165,0.732142857142857,34
"4",2016-01-22,2952,37,"APPLIANCES",18,"WAREHOUSE EXPRESS WHEN NON-STOCK        ",1,"STOCK                                   ",47850.6,47850.6,61,61,34971.36,532114.89,913,864.75,109,-382.78,-382.78,34971.36,12496.46,12496.46,0.261155763982061,784.436065573771,"LOWE'S OF EDMONTON-SOUTH COMMON, AB               ",10188,0.732142857142857,34
"4",2016-01-22,2952,37,"APPLIANCES",11,"REGULAR                                 ",1,"STOCK                                   ",3038.64,3038.64,32,32,2405.78,82589.32,270,1512,35,1441.51,1441.51,2405.78,2074.37,2074.37,0.682663954927204,94.9575,"LOWE'S OF EDMONTON-SOUTH COMMON, AB               ",10200,0.732142857142857,34
"4",2016-01-22,2952,37,"APPLIANCES",11,"REGULAR                                 ",0,"NON-STOCK                               ",-3379.2,-3379.2,-3,-3,-3922.62,29134.43,24,0,7,NA,NA,-3922.62,543.42,543.42,-0.160813210227273,1126.4,"LOWE'S OF EDMONTON-SOUTH COMMON, AB               ",10227,0.732142857142857,34
