UgamID	Category_Path	Retailer	Division	Category	Department	Class	Subclass	Product_URL	Brand	Product_Name	Unique_Pdt_Identifier_MainPdt	Unique_Product_Identifier_Variant	Final_Price_after_Discount	Extraction_Date	Page_Title	Meta_Keywords	Meta_description	Product_Description	Product_Description_Main_Copy	Product_Description_Image_Link	Product_Description_Feature_Box	Product_Description_Fact_Tables	Product_Features	Product_Images	View_share_related_images_widget	Color	Video	Video_Count	Video_Length	Video:link	Product_Specification	Pdt_Spec_Cnt_of_attribute	Pdt_Spec_Attribution_NameValues	Product_Details	Product_Details_Cnt_of_attribute	Pdt_Detail_Attribution_NameValue	Reviews_Count	Total_Average_Ratings	Rating1	Rating2	Rating3	Rating4	Rating5	Rating6	Rating7	Rating8	Rating9	Rating10	Content_3p	Site_Likes	Facebook_Like	Google_1	Pinterest	List_Price	Discount	Discount_pct	Availability	BuyBoxWinner	Top_3_sellers	Seller_Count_New_item	Seller_Count_Used_item	Seller_Count_Refurbished_item	UPC	Product_Dimensions	Shipping_weight	Special_Offers_and_Product_Promotions	Frequently_Bought_Together_Data	Frequently_Bought_Together_Count	Product_Details_Size	Product_Details_Inseam	Best_seller_ranking
LGK0210	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1426000/nintendo-mario-kart-7-lenticular-backpack-kids.jsp	n/a	n/a	1426000	1426000	n/a	12/2/2013 14:39	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0209	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1425979/teenage-mutant-ninja-turtles-shell-backpack-kids.jsp	n/a	n/a	1425979	1425979	n/a	12/2/2013 14:39	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0166	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489622/mcklein-pearson-expandable-briefcase.jsp	McKlein	McKlein Pearson Expandable Briefcase	489622	489622	214.99	12/2/2013 14:39	McKlein Pearson Expandable Briefcase	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Look smart carrying this McKlein Pearson briefcase. In black.</p><p><strong>Product Features:</strong></p> <ul> <li>Front compartment expands 2-in. for extra space.</li> <li>Organizer safely stores all of your essentials.</li> <li>Padded high-density foam protects your computer.</li> <li>Zipper attachment allows piggybacking on other luggage.</li> <li>Shock-absorbing <a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#Neoprene')"">neoprene</a> strap alleviates carrying pain.</li> <li>Full-grain, oil-tanned leather provides a classy look.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>12""H x 6 - 8""W x 16 1/2""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. 84565</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> </div> </div> </div>"	"Product Details Look smart carrying this McKlein Pearson briefcase. In black.Product Features: Front compartment expands 2-in. for extra space. Organizer safely stores all of your essentials. Padded high-density foam protects your computer. Zipper attachment allows piggybacking on other luggage. Shock-absorbing neoprene strap alleviates carrying pain. Full-grain, oil-tanned leather provides a classy look. Product Details: 12""H x 6 - 8""W x 16 1/2""D Holds most laptops with up to a 17-in. screen Leather Manufacturer's lifetime limited warranty Model no. 84565 Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	"Front compartment expands 2-in. for extra space.####Organizer safely stores all of your essentials.####Padded high-density foam protects your computer.####Zipper attachment allows piggybacking on other luggage.####Shock-absorbing neoprene strap alleviates carrying pain.####Full-grain, oil-tanned leather provides a classy look."	http://media.kohls.com.edgesuite.net/is/image/kohls/489622?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>12""H x 6 - 8""W x 16 1/2""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. 84565</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul>"	n/a	"12""H x 6 - 8""W x 16 1/2""D####Holds most laptops with up to a 17-in. screen####Leather####Manufacturer's lifetime limited warranty####Model no. 84565####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	214.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.42155E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0165	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489608/mcklein-lexington-briefcase.jsp	McKlein	McKlein Lexington Briefcase	489608	T489608	199.99	12/2/2013 14:39	McKlein Lexington Briefcase	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Keep your belongings close at hand with this handsome McKlein Lexington briefcase.</p><p><strong>Product Features:</strong></p> <ul> <li>Front organizer safely stores all of your essentials.</li> <li>Padded high-density foam protects your computer.</li> <li>Zippered section divides and holds your documents.</li> <li>Snap closure and key lock offer extra security.</li> <li>Zipper attachment allows piggybacking on other luggage.</li> <li>Shock-absorbing <a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#Neoprene')"">neoprene</a> strap alleviates carrying pain.</li> <li>Full-grain, oil-tanned leather provides a classy look.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>11 1/2""H x 16 1/2""W x 4 1/2""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> <p><strong>Model Numbers:</strong></p> <ul> <li>Brown: 83544</li> <li>Dark brown: 83545</li> </ul> </div> </div> </div>"	"Product Details Ratings & Reviews Keep your belongings close at hand with this handsome McKlein Lexington briefcase.Product Features: Front organizer safely stores all of your essentials. Padded high-density foam protects your computer. Zippered section divides and holds your documents. Snap closure and key lock offer extra security. Zipper attachment allows piggybacking on other luggage. Shock-absorbing neoprene strap alleviates carrying pain. Full-grain, oil-tanned leather provides a classy look. Product Details: 11 1/2""H x 16 1/2""W x 4 1/2""D Holds most laptops with up to a 17-in. screen Leather Manufacturer's lifetime limited warranty Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Brown: 83544 Dark brown: 83545"	n/a	n/a	n/a	"Front organizer safely stores all of your essentials.####Padded high-density foam protects your computer.####Zippered section divides and holds your documents.####Snap closure and key lock offer extra security.####Zipper attachment allows piggybacking on other luggage.####Shock-absorbing neoprene strap alleviates carrying pain.####Full-grain, oil-tanned leather provides a classy look."	http://media.kohls.com.edgesuite.net/is/image/kohls/489608_Dark_Brown?wid=350&hei=350&op_sharpen=1	n/a	Dark Brown	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>11 1/2""H x 16 1/2""W x 4 1/2""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> <p><strong>Model Numbers:</strong></p> <ul> <li>Brown: 83544</li> <li>Dark brown: 83545</li> </ul>"	n/a	"11 1/2""H x 16 1/2""W x 4 1/2""D####Holds most laptops with up to a 17-in. screen####Leather####Manufacturer's lifetime limited warranty####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores. Model Numbers: Brown: 83544####Dark brown: 83545"	1	4	0	0	0	1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	199.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.42155E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0164	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-489605/mcklein-lasalle-wheeled-laptop-overnight-bag.jsp	McKlein	"McKlein Luggage, LaSalle Wheeled Laptop Overnight Bag"	489605	489605	309.99	12/2/2013 14:39	"McKlein Luggage, LaSalle Wheeled Laptop Overnight Bag"	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Travel smart with this McKlein LaSalle wheeled laptop overnight bag. In black.</p><p><strong>Product Features:</strong></p> <ul> <li>Front organizer safely stores all of your essentials.</li> <li>Padded high-density foam protects your computer.</li> <li>Middle compartment doubles as an overnight bag.</li> <li>Back compartment holds umbrellas, batteries and more.</li> <li>Dividers keep your documents separate and in order.</li> <li>Detachable briefcase offers two-in-one convenience.</li> <li>Zipper attachment allows piggybacking on other luggage.</li> <li>Shock-absorbing <a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#Neoprene')"">neoprene</a> strap alleviates carrying pain.</li> <li>Wheels and retractable handle provide traveling options.</li> <li>Full-grain, oil-tanned leather lends a classy look.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>13 3/4""H x 18 1/2""W x 9""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. 83405</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul> </div> </div> </div>"	"Product Details Ratings & Reviews Travel smart with this McKlein LaSalle wheeled laptop overnight bag. In black.Product Features: Front organizer safely stores all of your essentials. Padded high-density foam protects your computer. Middle compartment doubles as an overnight bag. Back compartment holds umbrellas, batteries and more. Dividers keep your documents separate and in order. Detachable briefcase offers two-in-one convenience. Zipper attachment allows piggybacking on other luggage. Shock-absorbing neoprene strap alleviates carrying pain. Wheels and retractable handle provide traveling options. Full-grain, oil-tanned leather lends a classy look. Product Details: 13 3/4""H x 18 1/2""W x 9""D Holds most laptops with up to a 17-in. screen Leather Manufacturer's lifetime limited warranty Model no. 83405 Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	"Front organizer safely stores all of your essentials.####Padded high-density foam protects your computer.####Middle compartment doubles as an overnight bag.####Back compartment holds umbrellas, batteries and more.####Dividers keep your documents separate and in order.####Detachable briefcase offers two-in-one convenience.####Zipper attachment allows piggybacking on other luggage.####Shock-absorbing neoprene strap alleviates carrying pain.####Wheels and retractable handle provide traveling options.####Full-grain, oil-tanned leather lends a classy look."	http://media.kohls.com.edgesuite.net/is/image/kohls/489605?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>13 3/4""H x 18 1/2""W x 9""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. 83405</li> <li><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></li> </ul>"	n/a	"13 3/4""H x 18 1/2""W x 9""D####Holds most laptops with up to a 17-in. screen####Leather####Manufacturer's lifetime limited warranty####Model no. 83405####Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	1	5	0	0	0	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	309.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.42155E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0181	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true	McKlein	McKlein Morgan Leather Laptop Briefcase	489595	T489595	249.99	12/2/2013 14:39	McKlein Morgan Leather Laptop Briefcase	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>You'll love this McKlein Morgan leather laptop briefcase.</p><p><strong>Product Features:</strong></p> <ul> <li>Padded compartment protects laptop during travel.</li> <li>Three interior pockets store your essentials.</li> <li>Removable strap and handle provide carrying options.</li> <li>Combination lock keeps contents secure.</li> <li>Full-grain, oil-tanned leather lends sophistication.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>Online exclusive</li> <li>13 3/4""H x 18""W x 7""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Certain promotions and price discounts may not apply to this Web-exclusive item</em>.</li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Brown: 83344</li> <li>Dark brown: 83345</li> </ul> </div> </div> </div>"	"Product Details You'll love this McKlein Morgan leather laptop briefcase.Product Features: Padded compartment protects laptop during travel. Three interior pockets store your essentials. Removable strap and handle provide carrying options. Combination lock keeps contents secure. Full-grain, oil-tanned leather lends sophistication. Product Details: Online exclusive 13 3/4""H x 18""W x 7""D Holds most laptops with up to a 17-in. screen Leather Manufacturer's lifetime limited warranty Certain promotions and price discounts may not apply to this Web-exclusive item. Model Numbers: Brown: 83344 Dark brown: 83345"	n/a	n/a	n/a	"Padded compartment protects laptop during travel.####Three interior pockets store your essentials.####Removable strap and handle provide carrying options.####Combination lock keeps contents secure.####Full-grain, oil-tanned leather lends sophistication."	http://media.kohls.com.edgesuite.net/is/image/kohls/489595_Dark_Brown?wid=350&hei=350&op_sharpen=1	n/a	Dark Brown	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>Online exclusive</li> <li>13 3/4""H x 18""W x 7""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Certain promotions and price discounts may not apply to this Web-exclusive item</em>.</li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Brown: 83344</li> <li>Dark brown: 83345</li> </ul>"	n/a	"Online exclusive####13 3/4""H x 18""W x 7""D####Holds most laptops with up to a 17-in. screen####Leather####Manufacturer's lifetime limited warranty####Certain promotions and price discounts may not apply to this Web-exclusive item. Model Numbers: Brown: 83344####Dark brown: 83345"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	249.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.42155E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0181	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true	McKlein	McKlein Morgan Leather Laptop Briefcase	489595	T489595	249.99	12/2/2013 14:39	McKlein Morgan Leather Laptop Briefcase	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>You'll love this McKlein Morgan leather laptop briefcase.</p><p><strong>Product Features:</strong></p> <ul> <li>Padded compartment protects laptop during travel.</li> <li>Three interior pockets store your essentials.</li> <li>Removable strap and handle provide carrying options.</li> <li>Combination lock keeps contents secure.</li> <li>Full-grain, oil-tanned leather lends sophistication.</li> </ul> <p><strong>Product Details: </strong></p> <ul> <li>Online exclusive</li> <li>13 3/4""H x 18""W x 7""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Certain promotions and price discounts may not apply to this Web-exclusive item</em>.</li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Brown: 83344</li> <li>Dark brown: 83345</li> </ul> </div> </div> </div>"	"Product Details You'll love this McKlein Morgan leather laptop briefcase.Product Features: Padded compartment protects laptop during travel. Three interior pockets store your essentials. Removable strap and handle provide carrying options. Combination lock keeps contents secure. Full-grain, oil-tanned leather lends sophistication. Product Details: Online exclusive 13 3/4""H x 18""W x 7""D Holds most laptops with up to a 17-in. screen Leather Manufacturer's lifetime limited warranty Certain promotions and price discounts may not apply to this Web-exclusive item. Model Numbers: Brown: 83344 Dark brown: 83345"	n/a	n/a	n/a	"Padded compartment protects laptop during travel.####Three interior pockets store your essentials.####Removable strap and handle provide carrying options.####Combination lock keeps contents secure.####Full-grain, oil-tanned leather lends sophistication."	http://media.kohls.com.edgesuite.net/is/image/kohls/489595_Brown?wid=350&hei=350&op_sharpen=1	n/a	Brown	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>Online exclusive</li> <li>13 3/4""H x 18""W x 7""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Leather</li> <li>Manufacturer's lifetime limited warranty</li> <li><em>Certain promotions and price discounts may not apply to this Web-exclusive item</em>.</li> </ul> <p><strong>Model Numbers: </strong></p> <ul> <li>Brown: 83344</li> <li>Dark brown: 83345</li> </ul>"	n/a	"Online exclusive####13 3/4""H x 18""W x 7""D####Holds most laptops with up to a 17-in. screen####Leather####Manufacturer's lifetime limited warranty####Certain promotions and price discounts may not apply to this Web-exclusive item. Model Numbers: Brown: 83344####Dark brown: 83345"	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	249.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	6.42155E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0216	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-704498/sumdex-impulse-full-speed-rain-bumper-156-in-laptop-backpack.jsp?skuId=845524892678847&search=845524892678847&_requestid=3103262	Sumdex	Sumdex Impulse Full Speed Rain Bumper 15.6-in. Laptop Backpack	704498	704498	59.99	12/2/2013 14:39	Sumdex Impulse Full Speed Rain Bumper 15.6-in. Laptop Backpack	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> <li><a class=""rating-content"" onclick=""sc_bvTabOpen()"" href=""#rating-content""> Ratings & Reviews </a></li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Go full speed ahead with this Sumdex laptop backpack.</p><p><strong>Product Features</strong></p> <ul> <li>Work station compartment stores business and personal items.</li> <li>Padded laptop compartment protects your notebook computer.</li> <li>Exterior water bottle and accessories pockets for essentials.</li> <li>Hidden rain mask protects your bag from moisture.</li> <li>Ergonomic s-shaped shoulder straps lend comfortable carrying.</li> <li>Water-repellent polyesterconstruction withstands wear and tear.</li> </ul> <p> </p> <p><strong>Product Details: </strong></p> <ul> <li>18.3""H x 13.3""W x 7""D</li> <li>Holds most laptops with up to a 15.6-in. screen</li> <li>Zipper closures</li> <li>Polyester</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. PON-368BK</li> <li><em>Certain promotions and price discounts may not apply to online-exclusive items.</em></li> </ul> <p> </p> </div> </div> </div>"	"Product Details Ratings & Reviews Go full speed ahead with this Sumdex laptop backpack.Product Features Work station compartment stores business and personal items. Padded laptop compartment protects your notebook computer. Exterior water bottle and accessories pockets for essentials. Hidden rain mask protects your bag from moisture. Ergonomic s-shaped shoulder straps lend comfortable carrying. Water-repellent polyesterconstruction withstands wear and tear. Product Details: 18.3""H x 13.3""W x 7""D Holds most laptops with up to a 15.6-in. screen Zipper closures Polyester Manufacturer's lifetime limited warranty Model no. PON-368BK Certain promotions and price discounts may not apply to online-exclusive items."	n/a	n/a	n/a	n/a	http://media.kohls.com.edgesuite.net/is/image/kohls/704498?wid=350&hei=350&op_sharpen=1	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>18.3""H x 13.3""W x 7""D</li> <li>Holds most laptops with up to a 15.6-in. screen</li> <li>Zipper closures</li> <li>Polyester</li> <li>Manufacturer's lifetime limited warranty</li> <li>Model no. PON-368BK</li> <li><em>Certain promotions and price discounts may not apply to online-exclusive items.</em></li> </ul> <p> </p>"	n/a	"18.3""H x 13.3""W x 7""D####Holds most laptops with up to a 15.6-in. screen####Zipper closures####Polyester####Manufacturer's lifetime limited warranty####Model no. PON-368BK####Certain promotions and price discounts may not apply to online-exclusive items."	1	5	0	0	0	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	59.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	7.5153E+11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0223	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867156/wildkin-camo-pack-n-snack-backpack-kids.jsp	n/a	n/a	867156	867156	n/a	12/2/2013 14:39	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0222	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867147/wildkin-dinosaur-pack-n-snack-backpack-kids.jsp	n/a	n/a	867147	867147	n/a	12/2/2013 14:39	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	N	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	No	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
LGK0221	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867107/wildkin-big-dots-laptop-messenger-bag-kids.jsp	Wildkin	Wildkin Big Dots Laptop Messenger Bag - Kids	867107	T867107	39.99	12/2/2013 14:39	Wildkin Big Dots Laptop Messenger Bag - Kids	n/a	n/a	"<li > <a href=""#collection-content"" class=""active""> Product Details </a> </li> </ul> <div id=""collection-content""> <div class=""prod_description1""> <div class=""Bdescription""> <p>Featuring a padded compartment to keep her laptop protected and plenty of pockets for school essentials, this Wildkin girls' messenger bag is a must-have.</p><p><strong>Product Features:</strong></p> <ul> <li>Exterior front pockets</li> <li>Zippered inner pocket</li> <li>Two utility pockets and pen holder</li> <li>Adjustable shoulder strap</li> <li>Durable 600-<a href=""javascript:launch('http://www.kohlscorporation.com/ecom/valueadded/Glossary.htm#denier')"">denier</a> construction</li> </ul> <p><strong>Product Details:</strong></p> <ul> <li>18""H x 12""W x 4.5""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Ages 10 years & up</li> <li>Polyester</li> <li>Zipper & hook-and-loop closures</li> <li>Spot clean</li> <li>Manufacturer's 1-year limited warranty</li> </ul> <p><strong>Model numbers:</strong></p> <ul> <li>Green: 38086</li> <li>Pink: 38085</li> </ul> <p><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></p> </div> </div> </div>"	"Product Details Featuring a padded compartment to keep her laptop protected and plenty of pockets for school essentials, this Wildkin girls' messenger bag is a must-have.Product Features: Exterior front pockets Zippered inner pocket Two utility pockets and pen holder Adjustable shoulder strap Durable 600-denier construction Product Details: 18""H x 12""W x 4.5""D Holds most laptops with up to a 17-in. screen Ages 10 years & up Polyester Zipper & hook-and-loop closures Spot clean Manufacturer's 1-year limited warranty Model numbers: Green: 38086 Pink: 38085 Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	Exterior front pockets####Zippered inner pocket####Two utility pockets and pen holder####Adjustable shoulder strap####Durable 600-denier construction	http://media.kohls.com.edgesuite.net/is/image/kohls/867107_Pink?wid=350&hei=350&op_sharpen=1	n/a	Pink	N	n/a	n/a	n/a	n/a	n/a	n/a	"</p> <ul> <li>18""H x 12""W x 4.5""D</li> <li>Holds most laptops with up to a 17-in. screen</li> <li>Ages 10 years & up</li> <li>Polyester</li> <li>Zipper & hook-and-loop closures</li> <li>Spot clean</li> <li>Manufacturer's 1-year limited warranty</li> </ul> <p><strong>Model numbers:</strong></p> <ul> <li>Green: 38086</li> <li>Pink: 38085</li> </ul> <p><em>Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores.</em></p>"	n/a	"18""H x 12""W x 4.5""D####Holds most laptops with up to a 17-in. screen####Ages 10 years & up####Polyester####Zipper & hook-and-loop closures####Spot clean####Manufacturer's 1-year limited warranty Model numbers: Green: 38086####Pink: 38085 Promotional offers available online at Kohls.com may vary from those offered in Kohl's stores."	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	39.99	n/a	n/a	Yes	n/a	n/a	n/a	n/a	n/a	97277380850	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
