UgamID,Category_Path,Retailer,Division,Category,Department,Class,Subclass,Product_URL,Brand,Product_Name,Unique_Product_Identifier_Mainpdt,Unique_Product_Identifier_Variant,Final_Price_after_Discount,Extraction_Date,URL_of_the_Image,UGC,Notes,Alt_Tag
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Orange,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Orange,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Orange?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Black,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Green,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Green,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Green?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Green,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Aqua Blue,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT2?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Black,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Black?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Aqua Blue,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Black,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_ALT?&scl=3,n/a,n/a,n/a
LGKI0034,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194325/mcklein-verona-154-in-laptop-briefcase.jsp,McKlein,McKlein Verona 15.4-in. Laptop Briefcase,1194325,T1194325_Aqua Blue,209.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194325_Aqua_Blue?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Red,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Red?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Pink,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Pink?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Orange,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Orange?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Green?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Green,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Black?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Black,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT3?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT2?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_ALT?&scl=3,n/a,n/a,n/a
LGKI0032,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194244/mcklein-lawson-briefcase.jsp,McKlein,McKlein Lawson Briefcase,1194244,T1194244_Brown,169.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194244_ALT?&scl=3,n/a,n/a,n/a
LGKI0033,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194320/mcklein-alexis-154-in-laptop-briefcase.jsp,McKlein,McKlein Alexis 15.4-in. Laptop Briefcase,1194320,T1194320_Aqua Blue,189.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194320_Aqua_Blue?&scl=3,n/a,n/a,n/a
LGKI0032,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194244/mcklein-lawson-briefcase.jsp,McKlein,McKlein Lawson Briefcase,1194244,T1194244_Brown,169.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194244_Brown?&scl=3,n/a,n/a,n/a
LGKI0038,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1253574/t-tech-by-tumi-travel-adapter-with-usb.jsp,T-Tech by Tumi,T-Tech by Tumi Travel Adapter with USB,1253574,1253574,49.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1253574?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0032,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194244/mcklein-lawson-briefcase.jsp,McKlein,McKlein Lawson Briefcase,1194244,T1194244_Black,169.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194244_ALT?&scl=3,n/a,n/a,n/a
LGKI0039,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1253575/t-tech-by-tumi-cable-lock.jsp,T-Tech by Tumi,T-Tech by Tumi Cable Lock,1253575,1253575,24.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1253575?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0037,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1253571/t-tech-by-tumi-ereader-light.jsp,T-Tech by Tumi,T-Tech by Tumi eReader Light,1253571,1253571,29.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1253571?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0032,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1194244/mcklein-lawson-briefcase.jsp,McKlein,McKlein Lawson Briefcase,1194244,T1194244_Black,169.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1194244_Black?&scl=3,n/a,n/a,n/a
LGKI0036,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1253569/t-tech-by-tumi-digital-flashlight-clock.jsp?searchTerm=1253569,T-Tech by Tumi,T-Tech by Tumi Digital Flashlight Clock,1253569,1253569,34.99,2013-12-02 19:33,http://media.kohls.com.edgesuite.net/is/image/kohls/1253569?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0069,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305860/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305860,1305860,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305860?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0071,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102183,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305863,T1305863_Pink,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305863_Pink?&scl=3,n/a,n/a,n/a
LGKI0070,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102152,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305863,T1305863_Pink,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305863_Pink?&scl=3,n/a,n/a,n/a
LGKI0071,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102183,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305863,T1305863_Black,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305863_Black?&scl=3,n/a,n/a,n/a
LGKI0070,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102152,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305863,T1305863_Black,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305863_Black?&scl=3,n/a,n/a,n/a
LGKI0068,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305857/rockland-2-pc-luggage-set.jsp?searchTerm=675478102275,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305857,T1305857_Pink,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305857_Pink?&scl=3,n/a,n/a,n/a
LGKI0068,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1305857/rockland-2-pc-luggage-set.jsp?searchTerm=675478102275,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1305857,T1305857_Black,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1305857_Black?&scl=3,n/a,n/a,n/a
LGKI0078,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309398/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309398,1309398,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309398?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0079,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309403/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309403,T1309403_Leopard,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309403_Leopard?&scl=3,n/a,n/a,n/a
LGKI0079,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309403/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309403,T1309403_Pink Leopard,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309403_Pink_Leopard?&scl=3,n/a,n/a,n/a
LGKI0077,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309395/rockland-2-pc-luggage-set.jsp?searchTerm=675478102305,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309395,T1309395_Pink Giraffe,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309395_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0076,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309395/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309395,T1309395_Pink Giraffe,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309395_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0083,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309427/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309427,T1309427_Zebra,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309427_Zebra?&scl=3,n/a,n/a,n/a
LGKI0083,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309427/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309427,T1309427_Lime Zebra,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309427_Lime_Zebra?&scl=3,n/a,n/a,n/a
LGKI0082,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309423/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309423,T1309423_Pink Giraffe,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309423_Pink_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0083,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309427/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309427,T1309427_Pink Zebra,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309427_Pink_Zebra?&scl=3,n/a,n/a,n/a
LGKI0081,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309422/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309422,T1309422_Vegas,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309422_Vegas?&scl=3,n/a,n/a,n/a
LGKI0082,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309423/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309423,T1309423_Giraffe,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309423_Giraffe?&scl=3,n/a,n/a,n/a
LGKI0081,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309422/rockland-2-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 2-pc. Luggage Set",1309422,T1309422_Pink Vegas,79.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309422_Pink_Vegas?&scl=3,n/a,n/a,n/a
LGKI0088,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309441/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309441,1309441,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309441?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0091,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309446/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309446,T1309446_Black,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309446_Black?&scl=3,n/a,n/a,n/a
LGKI0091,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309446/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309446,T1309446_Pink,239.99,2013-12-02 19:34,http://media.kohls.com.edgesuite.net/is/image/kohls/1309446_Pink?&scl=3,n/a,n/a,n/a
LGKI0103,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309599/rockland-3-pc-hardside-spinner-luggage-set.jsp,Rockland,"Rockland Luggage, 3-pc. Hardside Spinner Luggage Set",1309599,1309599,479.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309599?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0102,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309466/rockland-leopard-5-pc-luggage-set.jsp,Rockland,"Rockland Luggage, Leopard 5-pc. Luggage Set",1309466,1309466,329.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309466?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0100,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309464/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309464,T1309464_Pink,239.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309464_Pink?&scl=3,n/a,n/a,n/a
LGKI0108,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309651/rockland-4-pc-luggage-set.jsp,Rockland,"Rockland Luggage, 4-pc. Luggage Set",1309651,1309651,219.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309651?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0110,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309668/rockland-zebra-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Zebra Wheeled Duffel Bag",1309668,T1309668_Lime Zebra,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309668_Lime_Zebra?&scl=3,n/a,n/a,n/a
LGKI0109,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309665/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309665,T1309665_Turquoise,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309665_Turquoise?&scl=3,n/a,n/a,n/a
LGKI0110,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309668/rockland-zebra-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Zebra Wheeled Duffel Bag",1309668,T1309668_Zebra,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309668_Zebra?&scl=3,n/a,n/a,n/a
LGKI0109,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-1309665/rockland-wheeled-duffel-bag.jsp,Rockland,"Rockland Luggage, Wheeled Duffel Bag",1309665,T1309665_Black,69.99,2013-12-02 19:35,http://media.kohls.com.edgesuite.net/is/image/kohls/1309665_Black?&scl=3,n/a,n/a,n/a
