site_name,site_category_path,category_path_url,product_id,SKU_Varient,Product name,product_description,pt_product_url,Regular_price,Regular_Price_Range,Shipping,markdown_price,final_price,Mode price,Price B,Brand,Brand S,Brand B,Brands carried by DSG,Buybox_Winner_Vendor_Name,features,additional_information,extraction_date,mpn,Page_Title,Reviews (Count),Average Ratings,Review Bucket,Rating Bucket,UPC,Techincal_details,Count_of_pins,FB_Data,Count_of_Tweets,Count_of_G+1,Size,Position,Position B,Throw,ID_Hand,Hand Varient,ID_Size,Size Varient,Carried by DSG,Competitor 1,Competitor 1_SKU_ID,Competitor 1_URL,Competitor 2,Competitor 2_SKU_ID,Competitor 2_URL,Competitor 3,Competitor 3_SKU_ID,Competitor 3_URL,Competitor 4,Competitor 4_SKU_ID,Competitor 4_URL,Competitor 5,Competitor 5_SKU_ID,Competitor 5_URL,Competitor 6,Competitor 6_SKU_ID,Competitor 6_URL,Competitor 7,Competitor 7_SKU_ID,Competitor 7_URL,Social Signals,TDS,TDS Bucket
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Player Preferred P1250FS 12.5"" Baseball/Softball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-p1250fs,n/a,"Rawlings Player Preferred P1250FS 12.5"" Baseball/Softball Glove","Details Designed for recreational players of various ages and skill levels, the Rawlings Player Preferred gloves feature quality, full-grain oiled leather shells and rawhide laces that require minimal break-in#||#Quality full grain leather for enhanced durability#||#Strong durable leather lace for continued performance#||#Improved fit with patented hand adjustments#||#Finger Shift Designs allows for more strength when closing the glove#||#Quick, easy break-in for a game ready feel#||#12.5"" baseball/softball pattern#||#Modified Trap-Eze web#||#Conventional back with finger shift design#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/rawlings-baseball-glove-p1250fs-player-preferred.html,66.99,n/a,n/a,54.99,54.99,54.99,$50 to $100,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,n/a,27-03-2015 17:58,n/a,"Rawlings Player Preferred P1250FS 12.5"" Baseball/Softball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.5,n/a,NA,n/a,n/a,n/a,rwl-bg-p120#12#12#12.5#12.5,4,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Slowpitch Gloves #||# Rawlings Player Preferred P14HF 14"" Slowpitch Softball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-slowpitch-softball-gloves.html,rwl-bg-p14hf,6793,"Rawlings Player Preferred P14HF 14"" Slowpitch Softball Glove","Details The Player Preferred Series gloves are equipped with full grain leather shells and leather laces that require minimal break in#||#Finger Shift Design allows for more strength when closing the glove#||#Retro leather shell#||#Full-grain leather lace#||#Zero Shock palm pad#||#14"" utility pattern#||#Modified conventional back with adjustable pull straps#||#Pro H web#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-slowpitch-softball-gloves/homerun-rawlings-slowpitch-glove-p14hf-player-preferred.html,62.99,n/a,n/a,49.99,49.99,49.99,$25 to $50,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 18:02,n/a,"Rawlings Player Preferred P14HF 14"" Slowpitch Softball Glove - Slowpitch Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,14,Utility,Utility,Left Hand,rwl-bg-p14hf#Left-Handed,1,rwl-bg-p130h#13#14,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Playmaker PM125BT Baseball Glove,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pm125bt,6805,Rawlings Playmaker PM125BT Baseball Glove,"Details The Playmaker series was designed to go straight from the store to the field#||#Composite Leather Shell#||#12 1/2"" pattern#||#Basket-Web with support strap#||#Neo Flex conventional back with Velcro adjustment#||#Age Group: Adult, Position: Fielder, Size: 12.5, Sport: Baseball, Style: Right-Handed Throw",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/rawlings-playmaker-pm125bt-baseball-glove.html,39.99,n/a,n/a,31.99,31.99,31.99,$25 to $50,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Right-Handed Throw,27-03-2015 17:59,n/a,Rawlings Playmaker PM125BT Baseball Glove - Baseball Gloves - Gloves - Equipment,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.5,Fielder,Others,Right Hand,rwl-bg-pm125bt#Right-Handed,1,rwl-bg-pm120bt#12,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,Home #||# Equipment #||# Gloves #||# Slowpitch Gloves #||# Rawlings Playmaker PM130BT Softball Glove,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-slowpitch-softball-gloves.html,rwl-bg-pm130bt,6793,Rawlings Playmaker PM130BT Softball Glove,"Details The Playmaker series was designed to go straight from the store to the field#||#Composite Leather Shell#||#13"" softball pattern#||#Pro H web#||#Neo Flex conventional back with Velcro adjustment#||#Age Group: Adult, Position: Fielder, Size: 13, Sport: Slowpitch",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-slowpitch-softball-gloves/rawlings-playmaker-pm130bt-softball-glove.html,39.99,n/a,n/a,31.99,31.99,31.99,$25 to $50,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 18:02,n/a,Rawlings Playmaker PM130BT Softball Glove - Slowpitch Gloves - Gloves - Equipment,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,13,Fielder,Others,Left Hand,rwl-bg-pm130bt#Right-Handed#Left-Handed,2,rwl-bg-pm130bt#13,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,Home #||# Equipment #||# Gloves #||# Youth Gloves #||# Rawlings Savage PP105DP Baseball Glove,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-youth-gloves.html,rwl-bg-pp105dp,6793,Rawlings Savage PP105DP Baseball Glove,"Details Cowhide split shell leather#||#Super soft, super easy to close#||#Deep 3D web design makes catching easier#||#Neo Flex Conventional Back with Velcro adjustment#||#10½"" youth pattern#||#Deep 3D Basket Web makes catching easier#||#Sport: Baseball",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-youth-gloves/homerun-rawlings-baseball-glove-savage-pp105dp.html,31.99,n/a,n/a,22.98,22.98,22.98,Less than $25,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 18:03,n/a,Rawlings Savage PP105DP Baseball Glove - Youth Gloves - Gloves - Equipment,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,10.5,n/a,NA,Left Hand,rwl-bg-pp105dp#Left-Handed,1,rwl-bg-pp105dp#10.5,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Premium Pro PPR1275 12.75"" Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-ppr1275,6805,"Rawlings Premium Pro PPR1275 12.75"" Baseball Glove","Details The Solid Core Technology features OPTI-FIT, an innovation designed to improve how the glove fits the hand, resulting in enhanced grip, maximum command and optimal feel#||#Matched with a lace-less heel, the 1-piece palm construction revolutionizes the traditional way the glove is assembled, providing the player with ultimate control#||#Soft, full-grain leather for game-ready feel#||#Patented Solid Core Technology enhances fit, feel and function#||#Enhanced fit provides maximum control#||#Lace-less heel and palm provide better feel for the ball and effortless break-in#||#12.75"" outfield model#||#Fastback design#||#Trap-Eze web#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/rawlings-baseball-glove-ppr1275-premium-pro.html,79.99,n/a,n/a,59.99,59.99,59.99,$50 to $100,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Right-Handed Throw,27-03-2015 17:58,n/a,"Rawlings Premium Pro PPR1275 12.75"" Baseball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.75,Outfielder,Outfielder,Right Hand,rwl-bg-ppr1275#Right-Handed,1,rwl-bg-ppr1125#11.25#11.5#11.75#12#12.75,5,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Pro Preferred PRM1150S-PEA Jake Peavy Model 11.5"" Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-prm1150s-pea,n/a,"Rawlings Pro Preferred PRM1150S-PEA Jake Peavy Model 11.5"" Baseball Glove","Details Game day glove of Jake Peavy#||#The Pro Preferred line is made with supple Kip leather that provides a smooth look and feel#||#The Pittards performance sheepskin lining wicks away moisture and sweat to keep your hand dry and allows the glove to last several seasons#||#Kipskin leather in a new Mocha color#||#100 lb. tensile pro lace#||#Pittards sheep skin lining#||#Recommended for adult or elite player#||#Glove Break In: Approximately 30% Factory/70% Player#||#Authentic Pro pattern#||#Conventional open back#||#2-Piece web#||#11 1/2"" pattern#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/homerun-rawlings-baseball-glove-prm1150s-pea-pro-preferred-jake-peavy-model.html,349.99,n/a,n/a,329.99,329.99,329.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,n/a,27-03-2015 17:56,n/a,"Rawlings Pro Preferred PRM1150S-PEA Jake Peavy Model 11.5"" Baseball Glove - Baseball Gloves - Gloves - Equipment",1,5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,11.5,n/a,NA,n/a,n/a,n/a,rwl-bg-prm1150s-pea#11.5,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,13,6–20
Homerunmonkey,Home #||# Rawlings PRM1275H Primo 12.75&quot; Adult Baseball Glove,n/a,rwl-bg-prm1275h,6793,Rawlings PRM1275H Primo 12.75&quot; Adult Baseball Glove,Details,http://www.homerunmonkey.com/homerun-rawlings-baseball-glove-prm1275h-primo.html,419.99,n/a,n/a,419.99,419.99,419.99,Greater than 200,n/a,n/a,Rawlings,Yes,n/a,n/a,n/a,42108.67752,n/a,Rawlings PRM1275H Primo 12.75&quot; Adult Baseball Glove,2,5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,12.75,n/a,NA,Left Hand,rwl-bg-prm1275h#Right-Handed#Left-Handed,2,rwl-bg-prm1275h#12.75,1,Yes,Dicks Sporting Goods,Dicks Sporting Goods_47832026,http://www.dickssportinggoods.com/product/index.jsp?productId=47832026&page=2&cp=4406646.4413887.4414014.4414038.11478337,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,16,6–20
Homerunmonkey,Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Primo PRMFB Baseball First Base Mitt,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-prmfb,6793,Rawlings Primo PRMFB Baseball First Base Mitt,Details,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/homerun-rawlings-baseball-glove-primo-prmfb.html,439.99,n/a,n/a,419.99,419.99,419.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 17:56,n/a,Rawlings Primo PRMFB Baseball First Base Mitt - Baseball Gloves - Gloves - Equipment,7,5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,n/a,First Base,First Base,Left Hand,rwl-bg-prmfb#Left-Handed,1,rawlings-bg-prm1125#12,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32,39,20–50
Homerunmonkey,Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Heart of the Hide Dual Core Pro Taper PRO112PT Baseball Glove,http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pro112pt,6793,Rawlings Heart of the Hide Dual Core Pro Taper PRO112PT Baseball Glove,"Details Worn by countless Rawlings Gold Glove Award winners since 1958, the traditional Heart of the Hide ball glove line set the standard by which fielder's gloves are judged today#||#With legendary USA Horween leather, the best pro patterns and highest-quality craftsmanship in the world, the tried-and-true Heart of the Hide glove series provide elite players with the pro-style glove they need to make their mark in the field#||#Features a modified pro pattern, smaller hand opening and lowered finger stalls for better fit and improved glove control#||#A Tapered fit is designed with a smaller hand in mind and will be a tighter, more snug fit than a standard Adult glove#||#11 1/4"" pattern#||#Modified Trap-Eze web#||#Conventional back#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/homerun-rawlings-baseball-glove-heart-of-the-hide-dual-core-pro-taper-pro112pt.html,249.99,n/a,n/a,249.99,249.99,249.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 17:56,n/a,Rawlings Heart of the Hide Dual Core Pro Taper PRO112PT Baseball Glove - Baseball Gloves - Gloves - Equipment,2,5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,11.25,Fielder,Others,Left Hand,rwl-bg-pro112pt#Right-Handed#Left-Handed,2,rwl-bg-pro110pt#11#12,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14,16,6–20
Homerunmonkey,Home #||# Rawlings Heart of the Hide Pro Mesh PRO12DM Baseball Glove,n/a,rwl-bg-pro12dm,6793,Rawlings Heart of the Hide Pro Mesh PRO12DM Baseball Glove,Details,http://www.homerunmonkey.com/homerun-rawlings-baseball-glove-heart-of-the-hide-pro-mesh-pro12dm.html,249.99,n/a,n/a,249.99,249.99,249.99,Greater than 200,n/a,n/a,Rawlings,Yes,n/a,n/a,n/a,42108.67752,n/a,Rawlings Heart of the Hide Pro Mesh PRO12DM Baseball Glove,1,5,Less than 10,04-May,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,NA,both,rwl-bg-pro12dm#Right Handed#Left Handed,2,rwl-bg-pro12dm#n/a,1,Yes,Dicks Sporting Goods,Dicks Sporting Goods_13341872,http://www.dickssportinggoods.com/product/index.jsp?productId=13341872&cp=4406646.4413887.4414014.4414038.4414205,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,13,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Heart of the Hide Solid Core PRO175SC 11.75"" Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pro175sc,6793,"Rawlings Heart of the Hide Solid Core PRO175SC 11.75"" Baseball Glove","Details Handcrafted from the top 5% of steer hides and the best pro grade lace, the Heart of the Hide model's durability remain unmatched#||#Heart of the Hide traditional leather shell#||#Tennessee Tanning pro lace#||#Deer-tanned cowhide lining#||#Recommended for adult or elite player#||#60% player break-in#||#Authentic Pro pattern#||#Conventional open back#||#Modified looped Trap-Eze web#||#11 3/4"" pattern#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/homerun-rawlings-baseball-glove-pro175sc-heart-of-the-hide-solid-core.html,249.99,n/a,n/a,194.99,194.99,194.99,$100 to $200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 17:56,n/a,"Rawlings Heart of the Hide Solid Core PRO175SC 11.75"" Baseball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,11.75,n/a,NA,Left Hand,rwl-bg-pro175sc#Left-Handed,1,rwl-bg-pro127hsc#12.75#11.75,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Exclusive Heart of the Hide Pro Mesh 11.5"" Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pro-200-tmw,6805,"Rawlings Exclusive Heart of the Hide Pro Mesh 11.5"" Baseball Glove","Details HomerunMonkey exclusive colorway, featuring Heart of the Hide leather with Pro Mesh!#||#Includes a Rawlings glove bag with a customized bag tag with your name/number on it!#||#Worn by countless Rawlings Gold Glove Award winners since 1958, the traditional Heart of the Hide series sets the standard#||#With premium steer hide leather, the best pro patterns and highest quality craftsmanship in the world, the HOH series provides elite players with the pro-style glove they need to make their work in the field#||#Pro Mesh gloves are 15% lighter on average#||#Heart of the Hide traditional leather shell with Pro Mesh#||#Tennessee Tanning pro lace#||#Deer-tanned cowhide lining#||#Authentic Pro pattern#||#Conventional back#||#11.5"" infield/pitcher model#||#Modified Trap-Eze web#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/rawlings-baseball-glove-pro-200-tmw-exclusive-heart-of-the-hide-pro-mesh.html,249.99,n/a,n/a,229.99,229.99,229.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Right-Handed Throw,27-03-2015 17:58,n/a,"Rawlings Exclusive Heart of the Hide Pro Mesh 11.5"" Baseball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,11.5,Utility,Utility,Right Hand,rwl-bg-pro-200-tmw#Right-Handed,1,rwl-bg-pro-200-tmw#11.5,1,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11,11,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Heart of the Hide PRO-200-USA 11.5"" Exclusive Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pro-200-usa,6805,"Rawlings Heart of the Hide PRO-200-USA 11.5"" Exclusive Baseball Glove","Details Show pride in your country with this Rawling's Heart of the Hide glove, laced with the colors of the United States' flag, exclusive to HomerunMonkey#||#Handcrafted from the top 5% of steer hides and the best pro grade lace, the Heart of the Hide model's durability remain unmatched#||#Heart of the Hide traditional leather shell#||#Tennessee Tanning pro lace#||#Deer-tanned cowhide lining#||#Recommended for adult or elite player#||#60% player break-in#||#Authentic Pro pattern#||#11.5"" infield model#||#Conventional open back#||#Modified Trap-Eze web#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/homerun-rawlings-baseball-glove-pro-200-usa-heart-of-the-hide.html,259.99,n/a,n/a,229.99,229.99,229.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Right-Handed Throw,27-03-2015 17:56,n/a,"Rawlings Heart of the Hide PRO-200-USA 11.5"" Exclusive Baseball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,11.5,Infielder,Infielder,Right Hand,rwl-bg-pro-200-usa#Right-Handed,1,rwl-bg-pro-200-4mex#11.5#11.5,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,12,6–20
Homerunmonkey,"Home #||# Equipment #||# Gloves #||# Baseball Gloves #||# Rawlings Heart of the Hide Custom Color PRO303JBC 12.75"" Baseball Glove",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves.html,rwl-bg-pro303jbc,6793,"Rawlings Heart of the Hide Custom Color PRO303JBC 12.75"" Baseball Glove","Details Ranked and chosen by players just like yourself, this limited edition color-way Heart of the Hide glove is made using the same pattern as your favorite player#||#This stock custom colored glove features an authentic pro pattern, Heart of the Hide pro leather and all leather linings for long lasting durability#||#World renowned Heart of the Hide leather for unmatched durability#||#Produced by the world's finest glove technicians#||#Soft full grain leather palm and fingerback linings provide exemplary comfort#||#USA tanned leather lacing for durability#||#12.75"" outfield model#||#Pro H web#||#Conventional back#||#",http://www.homerunmonkey.com/equipment/homerun-gloves/homerun-baseball-gloves/rawlings-baseball-glove-pro303jbc-heart-of-the-hide-custom-color.html,300.99,n/a,n/a,249.99,249.99,249.99,Greater than 200,Rawlings,Rawlings,Rawlings,Yes,n/a,n/a,Left-Handed Throw,27-03-2015 17:58,n/a,"Rawlings Heart of the Hide Custom Color PRO303JBC 12.75"" Baseball Glove - Baseball Gloves - Gloves - Equipment",n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.75,Outfielder,Outfielder,Left Hand,rwl-bg-pro303jbc#Right-Handed#Left-Handed,2,rwl-bg-pro204cbo#11.5#12.75,2,No,Dicks Sporting Goods,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
Homerunmonkey,Home #||# Rawlings Heart of the Hide Dual Core PRO601DCB 12.75&quot; Baseball Glove,n/a,rwl-bg-pro601dcb,6793,Rawlings Heart of the Hide Dual Core PRO601DCB 12.75&quot; Baseball Glove,Details,http://www.homerunmonkey.com/rawlings-baseball-glove-pro601dcb-heart-of-the-hide-dual-core.html,249.99,n/a,n/a,249.99,249.99,249.99,Greater than 200,n/a,n/a,Rawlings,Yes,n/a,n/a,n/a,42108.67759,n/a,Rawlings Heart of the Hide Dual Core PRO601DCB 12.75&quot; Baseball Glove,n/a,n/a,NA,NA,n/a,n/a,n/a,n/a,n/a,n/a,12.75,Outfielder,Outfielder,Right Hand,rwl-bg-pro601dcb#Left-Handed#Right-Handed,2,rwl-bg-pro601dcb#12.75,1,Yes,Dicks Sporting Goods,Dicks Sporting Goods_47832296,http://www.dickssportinggoods.com/product/index.jsp?productId=47832296&page=2&cp=4406646.4413887.4414014.4414038.4414205,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,6–20
